role,backbone,sequence,region,aggregation_level,coverage_threshold,raw_error_sum,memory_error_sum,oracle_error_sum,helpful_sum,harmful_sum,temporal_difference_sum,gt_relative_temporal_consistency_sum,valid_pixel_count,memory_better_count,memory_worse_count,tie_count,raw_bad1_count,raw_bad3_count,raw_bad5_count,memory_bad1_count,memory_bad3_count,memory_bad5_count,oracle_bad1_count,oracle_bad3_count,oracle_bad5_count,valid_causal_pair_count,causal_pair_count,raw_epe,memory_epe,oracle_epe,oracle_epe_gain,relative_oracle_gain,memory_better_fraction,memory_worse_fraction,tie_fraction,mean_helpful_magnitude,mean_harmful_magnitude,raw_bad1,raw_bad3,raw_bad5,memory_bad1,memory_bad3,memory_bad5,oracle_bad1,oracle_bad3,oracle_bad5,flow_warped_raw_temporal_difference,gt_relative_temporal_error_consistency
seen,RAFT-Stereo,dataset_2_keyframe_3,boundary,sequence,0.5,941160.1265068054,944430.0217883587,845280.0691504478,95880.05735635757,99149.95263791084,210280.5796172619,195030.00999426842,2842161,1409625,1432460,76,121798,3378,12,125858,3415,8,103155,2566,3,1101,1101,0.3311424393293714,0.3322929354770397,0.297407525172025,0.03373491415734636,0.10187433004862259,0.49596944015486805,0.5040038196287966,2.674021633538705e-05,0.06801813060662061,0.06921655937192721,0.042854011437072,0.0011885322471175983,4.222139421376903e-06,0.04428250194130452,0.0012015505103335103,2.8147596142512685e-06,0.036294566001011205,0.0009028341462710944,1.0555348553442257e-06,0.07398616039600216,0.06862032446236101
seen,RAFT-Stereo,dataset_2_keyframe_3,fb_consistent,sequence,0.5,1163770.4529266357,1172636.4874544144,1033091.69790411,130678.75502252579,139544.7895503044,294958.92670822144,270223.5445728302,4587556,2250316,2337138,102,115412,3130,9,118993,3138,6,97202,2367,1,1101,1101,0.2536798358268838,0.25561246281340533,0.2251943513940996,0.028485484432784203,0.11228911568763103,0.4905261101989818,0.5094516557400062,2.2234061012007266e-05,0.058071290886491406,0.05970755237829534,0.025157622054095906,0.0006822804996821837,1.9618289128241705e-06,0.025938211980409614,0.0006840243476046941,1.3078859418827802e-06,0.021188188220481668,0.0005159610040727568,2.179809903137967e-07,0.0642954389457527,0.058903595852089916
seen,RAFT-Stereo,dataset_2_keyframe_3,fb_inconsistent_occlusion_like,sequence,0.5,35041.043884277344,34385.90729236603,29262.801614284515,5778.242269992828,5123.105678081512,12715.55191898346,10901.34794807434,85595,48826,36769,0,8192,255,3,8925,279,2,6942,199,2,421,1101,0.40938190179656925,0.401727989863497,0.34187512838699124,0.067506773409578,0.16489926182209097,0.5704305158011566,0.4295694841988434,0.0,0.1183435520008362,0.13933220044280542,0.09570652491383842,0.0029791459781529296,3.504877621356388e-05,0.10427010923535253,0.0032595361878614403,2.3365850809042584e-05,0.0811028681581868,0.002324902155499737,2.3365850809042584e-05,0.14855484454680132,0.1273596348860838
seen,RAFT-Stereo,dataset_2_keyframe_3,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_2_keyframe_3,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_2_keyframe_3,gt_disparity_4_to_8px,sequence,0.5,185207.88778591156,186683.39362478256,148022.45838689804,37185.42939901352,38660.93523788452,87021.41708993912,75846.36463689804,911879,459583,452280,16,19855,268,0,19339,262,0,13492,2,0,619,1101,0.2031057714739692,0.2047238653645742,0.16232686396648902,0.04077890750748017,0.20077670472651513,0.5039955959069131,0.49598685790548963,1.754618759725797e-05,0.08091123779385556,0.08548009029336809,0.02177372217147231,0.000293898642254071,0.0,0.02120785762146074,0.00028731882190509927,0.0,0.014795822691387782,2.1932734496572463e-06,0.0,0.0954308818274564,0.08317590890556537
seen,RAFT-Stereo,dataset_2_keyframe_3,gt_disparity_ge_8px,sequence,0.5,1013603.6090250015,1020339.0011219978,914332.0411314964,99271.5678935051,106006.9599905014,220653.06153726578,205278.5278840065,3761272,1839559,1921627,86,103749,3117,12,108579,3155,8,90652,2564,3,1101,1101,0.2694842619797243,0.271274983867691,0.2430911779662562,0.0263930840134681,0.09793924075408116,0.489078960521866,0.5108981748727558,2.286460537818057e-05,0.05396487304484667,0.05516521155796698,0.027583487713730887,0.000828709011206847,3.190410052769382e-06,0.028867627759970562,0.0008388119763739501,2.1269400351795883e-06,0.024101421008637502,0.000681684281275058,7.976025131923455e-07,0.05866447880856949,0.05457688991490286
seen,RAFT-Stereo,dataset_2_keyframe_3,motion_high_ge_1px,sequence,0.5,388646.15140390396,386603.029368639,336872.1608982086,51773.99050569534,49730.868470430374,111421.67681574821,101504.85897612572,1368797,690782,677995,20,48047,1759,11,48287,1802,6,38544,1238,2,668,1101,0.28393264406913804,0.28244000342537207,0.2461081963930434,0.037824447676094636,0.13321626965472955,0.5046635841545533,0.49532180447502444,1.4611370422348967e-05,0.07494982571302573,0.07334990445420744,0.035101625734130046,0.0012850700286455917,8.036253732291932e-06,0.03527696217919823,0.001316484475053642,4.38341112670469e-06,0.02815903307795093,0.0009044438291434011,1.4611370422348968e-06,0.08140116965170746,0.07415625470842332
seen,RAFT-Stereo,dataset_2_keyframe_3,motion_low_lt_1px,sequence,0.5,810165.3454070091,820419.3653781414,725482.3386201859,84683.00678682327,94937.02675795555,196252.80181145668,179620.03354477882,3304354,1608360,1695912,82,75557,1626,1,79631,1615,2,65600,1328,1,912,1101,0.245181159587323,0.24828434404368946,0.21955345541675797,0.025627704170565035,0.10452558513753805,0.4867396168812421,0.5132355673756505,2.4815743107427354e-05,0.05265177372405635,0.05597992511283342,0.022865891487413272,0.0004920780279594741,3.026310135052116e-07,0.024098810236433506,0.0004887490868109168,6.052620270104232e-07,0.01985259448594188,0.000401893985934921,3.026310135052116e-07,0.059392184315438565,0.054358592797496524
seen,RAFT-Stereo,dataset_2_keyframe_3,non_boundary,sequence,0.5,257651.37030410767,262592.3729584217,217074.43036794662,40576.93993616104,45517.94259047508,97393.89900994301,86094.88252663612,1830990,889517,941447,26,1806,7,0,2060,2,0,989,0,0,1062,1101,0.14071697295130375,0.1434155145349902,0.11855577057654418,0.022161202374759575,0.15748777073557885,0.4858120470346643,0.5141737529970125,1.4199968323147586e-05,0.04561682344031766,0.04834891671063276,0.000986351645830944,3.823068394693581e-06,0.0,0.0011250744132955395,1.0923052556267375e-06,0.0,0.0005401449489074217,0.0,0.0,0.053191933877270225,0.0470209463332056
seen,RAFT-Stereo,dataset_2_keyframe_3,raw_error_high_gt_3px,sequence,0.5,11525.831674575806,10551.379291057587,10351.382224559784,1174.4494500160217,199.99706649780273,1374.4465165138245,1374.4465165138245,3385,2107,1278,0,3385,3385,12,3121,2566,7,3121,2566,3,204,1101,3.4049724297122026,3.117098756590129,3.0580154282303647,0.34695700148183795,0.10189715442458477,0.6224519940915805,0.37754800590841947,0.0,0.5574036307622314,0.15649222730657492,1.0,1.0,0.0035450516986706058,0.9220088626292466,0.7580502215657312,0.00206794682422452,0.9220088626292466,0.7580502215657312,0.0008862629246676514,0.4060403298416025,0.4060403298416025
seen,RAFT-Stereo,dataset_2_keyframe_3,raw_error_low_le_1px,sequence,0.5,1015540.4123778343,1030624.0756635666,893172.1203007698,122368.29207706451,137451.95536279678,285864.4983744621,259820.2474398613,4549547,2232306,2317139,102,0,0,0,23774,63,1,0,0,0,1101,1101,0.2232179187021992,0.22653333961899208,0.1963211107173461,0.02689680798485311,0.1204957386093042,0.4906655541749541,0.5093120260105017,2.2419814544173298e-05,0.05481698838647771,0.059319684905737975,0.0,0.0,0.0,0.005225575205619373,1.3847532512577626e-05,2.1980210337424804e-07,0.0,0.0,0.0,0.06283361802273109,0.0571090368864991
seen,RAFT-Stereo,dataset_2_keyframe_3,raw_error_mid_1_to_3px,sequence,0.5,171745.25275850296,165846.93979215622,158830.99699306488,12914.25576543808,7015.942799091339,20435.533736228943,19930.19856452942,120219,64729,55490,0,120219,0,0,101023,788,0,101023,0,0,1050,1101,1.4286032387434844,1.3795401707896109,1.3211804872196982,0.10742275152378622,0.07519425170719127,0.5384257064191185,0.46157429358088153,0.0,0.19951267230202968,0.12643616505841304,1.0,0.0,0.0,0.8403247406815895,0.006554704331262113,0.0,0.8403247406815895,0.0,0.0,0.169985890218925,0.16578243509369917
seen,RAFT-Stereo,dataset_2_keyframe_4,all,sequence,0.5,3825586.2804174423,3881788.677801609,3553088.6604008675,272497.62001657486,328700.0174007416,618818.9746966362,601197.6374173164,11119198,5555719,5559824,3655,168909,25000,6641,213306,24050,6581,143847,22497,6072,1860,2113,0.3440523570510609,0.3491068940225373,0.31954540789730224,0.024506949153758673,0.07123028995880877,0.4996510539698996,0.500020235272364,0.0003287107577363044,0.04904812860703985,0.05912057960840875,0.015190753865521597,0.002248363596007554,0.0005972553056434466,0.01918357780839949,0.002162925779359267,0.0005918592330130285,0.012936814327795943,0.0020232574327752775,0.0005460825501983147,0.05565320220906546,0.05406843527899372
seen,RAFT-Stereo,dataset_2_keyframe_4,boundary,sequence,0.5,1898116.0535683632,1931285.5898418427,1755015.543990612,143100.50957775116,176270.04585123062,330329.17824316025,319370.5554289818,4810785,2314327,2495669,789,156545,23924,6370,183902,23121,6398,133385,21890,5947,1860,2113,0.39455433023266745,0.4014491584724411,0.36480855910014937,0.029745771132518084,0.07539081148843835,0.4810705529347082,0.5187654405673918,0.00016400649790003087,0.06183245046086882,0.07063037840804635,0.032540427393866075,0.004972992973080277,0.0013241082276593114,0.038227025319152695,0.004806076347207368,0.0013299284836050666,0.027726244261591402,0.004550192951877916,0.0012361807896216523,0.0686642987045067,0.06638637050480987
seen,RAFT-Stereo,dataset_2_keyframe_4,fb_consistent,sequence,0.5,3811487.088241577,3866572.7858982086,3539973.6023902893,271513.48585128784,326599.1835079193,615585.5695152283,598112.6693592072,11082044,5541919,5536496,3629,167927,24789,6599,212212,23836,6533,143189,22317,6030,1860,2113,0.343933581949465,0.34890429833144576,0.3194332744383878,0.02450030751107718,0.07123557802121536,0.5000809417468475,0.4995915915872559,0.00032746666589665227,0.04899268391531667,0.05899023200015304,0.015153071039963386,0.002236861719733291,0.0005954677674984868,0.019149175007787372,0.002150866753461726,0.0005895121874628904,0.01292081135934851,0.0020137981765818653,0.0005441234487067548,0.05554801709100129,0.05397133140413512
seen,RAFT-Stereo,dataset_2_keyframe_4,fb_inconsistent_occlusion_like,sequence,0.5,14099.192175865173,15215.891903400421,13115.058010578156,984.1341652870178,2100.8338928222656,3233.4051814079285,3084.9680581092834,37154,13800,23328,26,982,211,42,1094,214,48,658,180,42,323,2113,0.3794797915665924,0.4095357674382414,0.3529918181239747,0.026487973442617718,0.0698007483699419,0.37142703342843303,0.6278731765085859,0.0006997900629811056,0.07131406994833463,0.0900563225661122,0.026430532378747915,0.005679065511115896,0.0011304301017387092,0.029445012650051137,0.005759810518382947,0.0012919201162728104,0.017710071593906442,0.004844700436023039,0.0011304301017387092,0.08702710829003414,0.08303192275688441
seen,RAFT-Stereo,dataset_2_keyframe_4,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_2_keyframe_4,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_2_keyframe_4,gt_disparity_4_to_8px,sequence,0.5,125542.67564678192,126336.47749519348,112481.55171489716,13061.123931884766,13854.925780296326,27529.916810035706,26916.04971218109,736654,399370,337174,110,238,0,0,159,0,0,146,0,0,473,2113,0.1704228520401463,0.17150042963887183,0.15269251468789574,0.017730337352250547,0.10403732328146835,0.5421405435930573,0.4577101325724153,0.00014932383452747152,0.03270431913234536,0.041091323115947036,0.00032308247834125656,0.0,0.0,0.0002158408153624361,0.0,0.0,0.00019819345310009856,0.0,0.0,0.03737157038451662,0.036538252303226604
seen,RAFT-Stereo,dataset_2_keyframe_4,gt_disparity_ge_8px,sequence,0.5,3700043.6047706604,3755452.2003064156,3440607.1086859703,259436.4960846901,314845.09162044525,591289.0578866005,574281.5877051353,10382544,5156349,5222650,3545,168671,25000,6641,213147,24050,6581,143701,22497,6072,1860,2113,0.3563715795252744,0.361708286553509,0.33138382160345004,0.02498775792182434,0.0701171455790912,0.4966363735130812,0.5030221880109538,0.0003414384759650429,0.05031399078780162,0.06028454742715772,0.016245633054865937,0.002407887700740782,0.0006396312888247812,0.02052936158999182,0.002316387968112632,0.0006338523583430035,0.013840634819366043,0.0021668099841426146,0.0005848277647559211,0.056950306002709984,0.05531222287188336
seen,RAFT-Stereo,dataset_2_keyframe_4,motion_high_ge_1px,sequence,0.5,2051921.7053871155,2096264.1575145721,1894132.2431764603,157789.4622106552,202131.91433811188,371803.5305376053,359921.3765487671,5356081,2463542,2891092,1447,110349,18096,5060,129698,17621,5151,89801,16358,4737,1241,2113,0.38310132079539416,0.39138021951396407,0.3536414485099199,0.029459872285474253,0.07689838349893895,0.4599523420202196,0.5397774977637567,0.0002701602160236188,0.06404983645931557,0.06991542100289852,0.02060256370282675,0.00337858968152274,0.0009447205895504568,0.024215093087651213,0.003289905436456245,0.000961710623868459,0.016766176613087068,0.003054098696416279,0.0008844153029052399,0.06941708509217939,0.06719864328951841
seen,RAFT-Stereo,dataset_2_keyframe_4,motion_low_lt_1px,sequence,0.5,1773664.5750303268,1785524.520287037,1658956.4172244072,114708.15780591965,126568.1030626297,247015.4441590309,241276.26086854935,5763117,3092177,2668732,2208,58560,6904,1581,83608,6429,1430,54046,6139,1335,1292,2113,0.3077613338459599,0.30981923849316906,0.28785749399576777,0.019903839850192118,0.06467297110219294,0.5365459351250373,0.46307093886867123,0.00038312600629138713,0.03709624572135413,0.04742630697373498,0.010161167992945485,0.0011979628385125618,0.00027433071374396875,0.014507427144026402,0.0011155421623402753,0.0002481296145818313,0.00937791129348927,0.0010652221705719318,0.000231645479347374,0.04286143143702113,0.04186558434759338
seen,RAFT-Stereo,dataset_2_keyframe_4,non_boundary,sequence,0.5,1927470.2268490791,1950503.0879597664,1798073.1164102554,129397.1104388237,152429.97154951096,288489.79645347595,281827.08198833466,6308413,3241392,3064155,2866,12364,1076,271,29404,929,183,10462,607,125,1818,2113,0.30553963839226744,0.3091907723796407,0.2850278059490169,0.020511832443250555,0.06713313058555241,0.5138205123856031,0.4857251736688768,0.00045431394552005393,0.03992022885193266,0.04974616869887814,0.0019599224083775113,0.0001705658776620998,4.2958506362852274e-05,0.004661077199606303,0.00014726366203354156,2.900888068045006e-05,0.001658420271469227,9.622071351384254e-05,1.981480920795769e-05,0.0457309622013454,0.044674798873874405
seen,RAFT-Stereo,dataset_2_keyframe_4,raw_error_high_gt_3px,sequence,0.5,110838.61982822418,106717.74846410751,105114.2369146347,5724.3829135894775,1603.5115494728088,7630.011833667755,7327.894463062286,25000,13774,11226,0,25000,25000,6641,24475,22497,6478,24475,22497,6072,491,2113,4.433544793128967,4.2687099385643,4.204569476585388,0.22897531654357905,0.05164610424111224,0.55096,0.44904,0.0,0.41559335803611713,0.14283908333091117,1.0,1.0,0.26564,0.979,0.89988,0.25912,0.979,0.89988,0.24288,0.3052004733467102,0.29311577852249143
seen,RAFT-Stereo,dataset_2_keyframe_4,raw_error_low_le_1px,sequence,0.5,3518099.8328580856,3583539.469958782,3265572.6405353546,252527.19232273102,317966.8294234276,587008.5144877434,570494.0217461586,10950289,5467247,5479440,3602,0,0,0,69459,462,75,0,0,0,1860,2113,0.32127917654575927,0.32725524138758183,0.2982179411461519,0.02306123539960736,0.07177942762288793,0.499278786158064,0.5003922727518881,0.000328941090047943,0.04618909522886583,0.05802907403373841,0.0,0.0,0.0,0.006343120259200465,4.2190667296543496e-05,6.8491343013869314e-06,0.0,0.0,0.0,0.053606668690455876,0.052098535641037294
seen,RAFT-Stereo,dataset_2_keyframe_4,raw_error_mid_1_to_3px,sequence,0.5,196647.8277311325,191531.45937871933,182401.78295087814,14246.044780254364,9129.676427841187,24180.448375225067,23375.72120809555,143909,74698,69158,53,143909,0,0,119372,1091,28,119372,0,0,1353,2113,1.366473450104806,1.3309206469277066,1.2674800252303757,0.09899342487443019,0.07244445537294382,0.5190641308048837,0.4805675809018199,0.0003682882932964582,0.19071521031693436,0.1320118630938024,1.0,0.0,0.0,0.829496417875185,0.0075811797733289785,0.0001945674002320911,0.829496417875185,0.0,0.0,0.1680259634576369,0.16243404657176097
seen,RAFT-Stereo,dataset_3_keyframe_1,all,sequence,0.5,350282.2512662411,362834.90632915497,303967.17943024635,46315.07183599472,58867.726898908615,116399.30488324165,105182.79873490334,4646996,2109779,2536023,1194,9921,482,3,9369,426,0,7700,263,0,328,328,0.07537821234755551,0.07807945311964008,0.06541154316256058,0.009966669184994933,0.13222214847760513,0.45400921369418007,0.545733846123388,0.00025694018243183336,0.02195257030996835,0.023212615539728393,0.002134927596236364,0.00010372292121620074,6.455783478186769e-07,0.002016141180237728,9.167212539025211e-05,0.0,0.0016569844260679372,5.6595701825437334e-05,0.0,0.025048290311255196,0.022634579142074437
seen,RAFT-Stereo,dataset_3_keyframe_1,boundary,sequence,0.5,233811.1715476513,242346.47489261627,204627.19987607002,29183.97167158127,37719.27501654625,73696.17658305168,66903.24668812752,2372639,1067755,1304659,225,9547,482,3,9091,426,0,7449,263,0,328,328,0.09854477295014172,0.10214216106732472,0.0862445571686506,0.012300215781491111,0.12481855113425802,0.45002842826068357,0.5498767406251014,9.483111421501543e-05,0.027332086172934117,0.028911213594162342,0.004023789544047788,0.00020314932022949973,1.2644148562002058e-06,0.003831598485905357,0.00017954690958042922,0.0,0.0031395420879451108,0.00011084703572688471,0.0,0.03106084683892142,0.028197819680165215
seen,RAFT-Stereo,dataset_3_keyframe_1,fb_consistent,sequence,0.5,350243.75279021263,362744.6900625229,303941.8423244953,46301.910465717316,58802.84773802757,116310.05737042427,105104.75820374489,4646723,2109689,2535840,1194,9915,482,3,9354,426,0,7699,263,0,328,328,0.07537435581811368,0.07806462534188564,0.06540993347881836,0.009964422339295315,0.13219910447182492,0.454016518738044,0.5457265259840106,0.0002569552779453391,0.02194726827779702,0.023188705808736977,0.0021337617929883057,0.00010372901504996102,6.456162762445707e-07,0.0020130315493305712,9.167751122672904e-05,0.0,0.0016568665702689832,5.659902688410736e-05,0.0,0.025030555376428565,0.022619114202362588
seen,RAFT-Stereo,dataset_3_keyframe_1,fb_inconsistent_occlusion_like,sequence,0.5,38.49847602844238,90.21626663208008,25.337105751037598,13.161370277404785,64.87916088104248,89.24751281738281,78.04053115844727,273,90,183,0,6,0,0,15,0,0,1,0,0,24,328,0.14102005871224316,0.3304625151358245,0.09280991117596189,0.048210147536281264,0.341867305804034,0.32967032967032966,0.6703296703296703,0.0,0.14623744752671983,0.35453093377618844,0.02197802197802198,0.0,0.0,0.054945054945054944,0.0,0.0,0.003663003663003663,0.0,0.0,0.32691396636403963,0.2858627514961438
seen,RAFT-Stereo,dataset_3_keyframe_1,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
