dataset,authorization,raw_wrong,incorrect_authorization,pc1,pc2
D4D,0.0,,,-3.227346,-2.400672
D4D,1.0,0.0,1.0,7.206346,-2.7846491
D4D,1.0,,,0.92399216,-4.1435714
D4D,0.0,0.0,0.0,-4.210636,-1.8613669
D4D,1.0,,,2.6469789,-4.1835265
D4D,1.0,,,4.87122,-3.2733207
D4D,0.0,,,-4.4532785,-0.09902856
D4D,1.0,,,14.472458,-1.3956991
D4D,0.0,,,-1.9639554,-2.6940513
D4D,1.0,,,6.9919105,-3.8500388
D4D,0.0,,,-0.0047340393,-2.6167536
D4D,1.0,,,7.8592553,-3.1531856
D4D,0.0,,,0.10190439,-3.242911
D4D,0.0,,,-0.36891794,-4.2363887
D4D,0.0,,,-3.4276557,-1.5609595
D4D,1.0,,,9.588011,-2.7279541
D4D,1.0,,,4.1554103,-3.0521822
D4D,1.0,1.0,0.0,2.241651,-3.248919
D4D,1.0,,,4.8788714,-3.3296676
D4D,1.0,,,5.5845704,-3.290936
D4D,1.0,,,7.6550612,-3.8217363
D4D,0.0,,,-4.5884533,-3.6388602
D4D,1.0,,,3.4002395,-3.483407
D4D,0.0,,,-1.7153928,-2.8623738
D4D,0.0,,,-4.1406903,-4.3884015
D4D,0.0,,,-2.8107188,-3.0538611
D4D,1.0,,,2.5413404,-4.5276494
D4D,0.0,,,-3.7474844,-1.3904008
D4D,0.0,1.0,0.0,-4.7035794,-1.2142926
D4D,0.0,,,-3.0639334,-1.4716572
D4D,1.0,1.0,1.0,5.523539,-3.590186
D4D,1.0,1.0,0.0,18.359175,0.050174326
D4D,1.0,,,4.01275,-3.7500796
D4D,0.0,,,-2.1294167,-3.3348813
D4D,1.0,,,13.276178,-2.1911995
D4D,1.0,,,4.1009765,-3.5771985
D4D,1.0,,,18.119354,-0.055481583
D4D,0.0,,,-4.570761,-1.7037896
D4D,1.0,,,9.474617,-2.6078243
D4D,0.0,,,-0.22086954,-4.0550795
D4D,0.0,,,24.61807,0.5700786
D4D,1.0,,,0.54312515,-3.2200677
D4D,1.0,,,2.2804255,-4.758067
D4D,1.0,,,5.0559173,-3.462298
D4D,1.0,,,3.523974,-3.7986643
D4D,1.0,,,10.031841,-2.494901
D4D,1.0,,,5.2620807,-3.605671
D4D,1.0,,,7.3419156,-2.981318
D4D,0.0,,,-4.274853,-0.85921377
D4D,0.0,,,-3.4459906,-3.2518632
D4D,1.0,1.0,1.0,10.36133,-2.2370017
D4D,0.0,,,-2.2941527,-1.7756687
D4D,0.0,,,25.288113,3.5684762
D4D,0.0,,,-0.12584925,-3.0535884
D4D,1.0,,,14.941355,-0.4500673
D4D,0.0,,,-3.0953963,-1.5874306
D4D,0.0,,,-4.6284385,-1.7418576
D4D,0.0,,,-3.7181025,-2.1936617
D4D,1.0,1.0,1.0,4.1874566,-2.5912886
D4D,1.0,,,7.3208566,-3.6751838
D4D,1.0,,,7.9936366,-3.2087505
D4D,1.0,1.0,0.0,14.952097,-1.0992821
D4D,1.0,,,0.44177628,-2.5842159
D4D,0.0,,,-1.5560358,-3.724069
D4D,1.0,,,2.4080558,-4.80269
D4D,1.0,,,2.7822537,-3.9869285
D4D,0.0,,,-3.356567,-0.87269217
D4D,1.0,,,4.236051,-4.171502
D4D,1.0,,,2.0307536,-4.3035164
D4D,0.0,,,-4.999033,-1.3091786
D4D,1.0,,,3.697307,-4.2291083
D4D,0.0,1.0,0.0,31.141123,7.957156
D4D,1.0,0.0,1.0,4.8408885,-3.9796984
D4D,0.0,,,-2.8903692,-1.538179
D4D,0.0,0.0,0.0,-1.6954808,-4.7727056
D4D,0.0,,,-3.5528579,-1.5437142
D4D,1.0,,,2.0970764,-2.8670294
D4D,1.0,,,1.4424467,-3.9747987
D4D,1.0,,,10.560598,-2.8486495
D4D,0.0,,,-2.7886462,-1.1449975
D4D,0.0,,,-4.8036575,-1.662268
D4D,0.0,,,-3.0545747,-2.6667128
D4D,1.0,,,1.297411,-3.2597146
D4D,1.0,,,5.58164,-3.291572
D4D,1.0,,,9.681637,-3.3577409
D4D,1.0,,,7.2484603,-3.312931
D4D,0.0,,,-1.7046399,-3.6108084
D4D,0.0,,,25.141977,3.5748394
D4D,1.0,,,6.2461333,-3.4909196
D4D,0.0,,,-3.6830242,-1.7541339
D4D,1.0,,,5.6818414,-3.2656348
D4D,1.0,,,5.5400167,-3.3395343
D4D,1.0,,,7.0226684,-2.657389
D4D,0.0,,,-2.4302607,-1.9884236
D4D,1.0,,,3.4503713,-4.946831
D4D,0.0,1.0,0.0,-0.28494167,-3.0906277
D4D,0.0,,,-0.8954284,-3.6452134
D4D,0.0,1.0,0.0,-2.2569938,-1.8092233
D4D,1.0,,,9.339125,-3.022719
D4D,1.0,,,7.542398,-3.053221
D4D,1.0,,,1.2168174,-4.3918815
D4D,1.0,,,1.9332113,-4.654557
D4D,1.0,,,2.1213431,-3.5740857
D4D,0.0,,,-3.382786,-1.6975671
D4D,1.0,,,4.7962117,-3.9231791
D4D,1.0,,,4.6381335,-3.5765862
D4D,0.0,,,-0.20448923,-4.3596754
D4D,1.0,,,7.332745,-3.4452531
D4D,1.0,0.0,1.0,2.3284302,-3.2893372
D4D,1.0,,,2.821011,-3.778567
D4D,0.0,,,-3.154404,-2.015474
D4D,1.0,,,7.6419415,-3.1837378
D4D,1.0,,,4.0769296,-3.3806765
D4D,1.0,,,7.8511653,-3.0013008
D4D,1.0,,,0.9122186,-3.2856114
D4D,1.0,,,1.6303992,-3.3155932
D4D,1.0,,,6.557901,-3.2073615
D4D,1.0,0.0,1.0,6.073422,-4.0860343
D4D,0.0,1.0,0.0,-0.26550722,-2.3745222
D4D,1.0,,,17.828352,0.28999063
D4D,1.0,,,1.5850616,-2.358486
D4D,1.0,,,2.316298,-4.2256775
D4D,0.0,,,-4.935545,-2.8678052
D4D,1.0,,,7.1000886,-3.3198717
D4D,1.0,,,8.896685,-3.2617981
D4D,1.0,,,6.661614,-3.3932161
D4D,1.0,,,0.8092637,-3.2305627
D4D,1.0,1.0,0.0,9.631321,-3.0725904
D4D,0.0,,,-6.137807,-1.7733767
D4D,1.0,,,8.618795,-2.9185631
D4D,0.0,,,-0.3391571,-2.5464406
D4D,0.0,,,-4.2384095,-1.832301
D4D,1.0,,,1.1211314,-4.1594105
D4D,1.0,,,5.4014945,-5.2707157
D4D,1.0,1.0,0.0,1.5453238,-3.3120966
D4D,1.0,,,8.199329,-2.8245475
D4D,1.0,,,2.9033742,-3.4674559
D4D,1.0,,,2.138814,-4.493083
D4D,1.0,,,6.3390317,-3.7172594
D4D,1.0,,,14.001013,-1.0901512
D4D,1.0,,,7.1191363,-4.297482
D4D,1.0,,,17.390966,-0.07587555
D4D,1.0,,,1.7126021,-3.0942473
D4D,1.0,,,7.840648,-2.8323781
D4D,0.0,,,0.11866617,-2.456268
D4D,0.0,0.0,0.0,-4.226713,-2.1646807
D4D,1.0,,,12.259275,-0.81940436
D4D,0.0,1.0,0.0,-5.100932,-1.8165661
D4D,1.0,,,4.415725,-3.7833207
D4D,1.0,,,7.118836,-3.0389466
D4D,1.0,,,3.151175,-4.0571804
D4D,1.0,,,0.48700333,-2.381482
D4D,1.0,1.0,1.0,14.275021,0.7215837
D4D,0.0,1.0,0.0,-3.900432,-2.129584
D4D,0.0,1.0,0.0,-0.643085,-2.8300283
D4D,0.0,,,-3.5646756,-1.4236418
D4D,1.0,,,7.480024,-3.3818877
D4D,1.0,1.0,1.0,13.217138,-3.9881887
D4D,0.0,,,-1.5806241,-1.7131871
D4D,0.0,,,-1.1718662,-2.242334
D4D,1.0,,,2.995358,-3.7293456
D4D,1.0,,,0.10651827,-3.5268126
D4D,0.0,,,-3.0530891,-3.4999647
D4D,1.0,,,2.3928962,-4.0851116
D4D,1.0,,,4.0348287,-4.195586
D4D,0.0,,,-0.8303323,-2.2968946
D4D,1.0,,,3.729034,-4.1674995
D4D,1.0,,,3.050304,-3.3280964
D4D,1.0,1.0,0.0,5.7355647,-3.1356504
D4D,1.0,,,1.5262771,-3.773261
D4D,1.0,,,7.2373233,-3.0788999
D4D,1.0,,,4.402638,-3.5412214
D4D,1.0,,,8.618717,-0.33709547
D4D,1.0,,,3.4069924,-3.5129852
D4D,1.0,,,0.4979601,-2.868887
D4D,1.0,1.0,1.0,9.452734,-2.8438635
D4D,0.0,,,-2.0027397,-2.9431114
D4D,0.0,,,-3.8448792,-2.502134
D4D,0.0,1.0,0.0,28.988558,4.508096
D4D,1.0,,,12.527037,-2.2418156
D4D,1.0,,,3.2082438,-4.1601486
D4D,0.0,,,-0.35780478,-3.9293873
D4D,0.0,,,-2.7047007,-1.908132
D4D,1.0,0.0,1.0,4.0675864,-3.8847065
D4D,1.0,,,8.891878,-3.5591207
D4D,0.0,,,0.90662336,-1.6695253
D4D,1.0,,,10.096708,-2.6135786
D4D,0.0,1.0,0.0,-4.517631,-2.048231
D4D,0.0,1.0,0.0,-3.091753,-3.5358472
D4D,1.0,,,12.023464,-4.1300244
D4D,1.0,,,14.376265,-1.9193469
D4D,1.0,,,5.1432424,-4.491427
D4D,0.0,,,-2.577946,-1.5916685
D4D,1.0,,,8.315748,-2.6329188
D4D,1.0,,,3.4020638,-3.6476984
D4D,1.0,,,6.051574,-3.852975
D4D,0.0,,,-1.3798842,-3.0780764
D4D,1.0,,,2.5996547,-4.01435
D4D,1.0,,,2.2046838,-3.80204
D4D,0.0,,,-2.2841234,-1.9806626
D4D,1.0,0.0,1.0,10.397875,-2.4409094
D4D,1.0,,,7.823999,-3.5886345
D4D,1.0,,,2.435821,-3.6000943
D4D,1.0,,,9.742678,-2.1552644
D4D,0.0,,,-0.59912634,-2.577588
D4D,1.0,,,2.7803302,-3.5617733
D4D,0.0,,,-3.097392,-1.8259681
D4D,1.0,,,7.5322776,-3.164715
D4D,1.0,,,10.025291,-3.5575156
D4D,1.0,,,6.5673747,-3.368565
D4D,1.0,,,9.934984,-3.0175762
D4D,1.0,1.0,1.0,4.0930333,-4.002608
D4D,0.0,,,46.6786,20.705702
D4D,1.0,,,0.32628727,-3.4349656
D4D,1.0,,,2.1600518,-3.7645543
D4D,1.0,,,3.8429055,-3.864497
D4D,1.0,0.0,1.0,2.8917947,-2.858694
D4D,0.0,,,-1.1538239,-3.568163
D4D,1.0,,,14.805788,-0.9967135
D4D,1.0,,,5.5255685,-2.8659945
D4D,0.0,,,0.33345795,-3.0219798
D4D,1.0,,,7.638965,-2.745269
D4D,1.0,1.0,1.0,-0.75233316,-3.3886404
D4D,1.0,,,9.509094,-3.2968175
D4D,1.0,,,8.182381,-2.9455814
D4D,1.0,,,5.770927,-2.6444764
D4D,0.0,,,-0.73355913,-3.135846
D4D,0.0,,,-4.0837584,-2.806911
D4D,0.0,,,-0.016455173,-3.981526
D4D,1.0,,,11.555038,-3.0256906
D4D,1.0,,,2.0548835,-3.7267432
D4D,0.0,,,-2.507066,-1.8476129
D4D,1.0,,,1.6011181,-3.3737128
D4D,1.0,,,7.7164865,-3.5181828
D4D,1.0,,,0.68752193,-3.6337473
D4D,1.0,1.0,0.0,10.595026,-2.389412
D4D,0.0,,,-0.04733038,-4.2393274
D4D,0.0,,,-3.8097458,-1.6325582
D4D,0.0,,,-0.26532698,-4.545708
D4D,1.0,,,2.649642,-3.925838
D4D,1.0,,,4.3708825,-3.6858435
D4D,1.0,,,11.283516,-2.7973466
D4D,1.0,,,0.86220884,-4.8321466
D4D,0.0,,,-5.660224,-0.9641465
D4D,1.0,,,1.292017,-3.0576158
D4D,1.0,,,1.3612652,-3.0352
D4D,1.0,,,9.527987,-2.3117125
D4D,1.0,,,3.527866,-3.4875169
D4D,1.0,,,6.965097,-3.8727434
D4D,0.0,1.0,0.0,-1.3041284,-3.0496924
D4D,0.0,,,-3.9174592,-2.1536458
D4D,0.0,,,-2.8672497,-2.1795444
D4D,0.0,1.0,0.0,-3.8294842,-2.1892467
D4D,1.0,,,1.3377404,-3.4229302
D4D,0.0,,,-2.455991,-1.8624367
D4D,0.0,,,-2.8505235,-3.471445
D4D,1.0,,,6.359801,-3.22147
D4D,1.0,,,3.9523616,-3.503912
D4D,1.0,,,2.4994917,-4.847084
D4D,1.0,,,12.094019,-2.171226
D4D,1.0,,,4.7888045,-2.3474085
D4D,0.0,,,-1.7995543,-4.7813044
D4D,1.0,,,13.869793,-1.8784442
D4D,1.0,,,3.4625688,-3.2399645
D4D,0.0,,,-2.7820065,-2.3778172
D4D,1.0,,,10.429836,-2.475104
D4D,1.0,,,12.664917,-1.8310796
D4D,1.0,,,3.2716517,-3.5902977
D4D,0.0,,,-3.0141926,-2.5810347
D4D,1.0,,,1.6798124,-3.744616
D4D,0.0,,,-2.6215708,-4.3439374
D4D,1.0,1.0,0.0,10.119808,-2.6692195
D4D,1.0,,,6.635634,-3.0176091
D4D,1.0,1.0,1.0,0.4891944,-2.8861852
D4D,1.0,1.0,0.0,0.1796279,-4.1555595
D4D,1.0,,,10.424658,-2.363285
D4D,1.0,,,7.738013,-2.7624955
D4D,1.0,,,7.020716,-2.7236967
D4D,1.0,,,2.5982218,-4.0937
D4D,1.0,,,8.6828,-2.864017
D4D,0.0,,,0.28531075,-4.2783613
D4D,1.0,,,4.87806,-3.30547
D4D,1.0,1.0,1.0,6.118591,-4.103235
D4D,1.0,,,6.27377,-3.1737342
D4D,1.0,,,2.9311857,-3.641896
D4D,1.0,1.0,0.0,7.0511966,-3.193624
D4D,0.0,,,-1.6115208,-2.208956
D4D,1.0,,,4.4970326,-3.3072228
D4D,1.0,,,16.047216,-0.8772305
D4D,1.0,,,5.921122,-2.906416
D4D,1.0,,,4.7986274,-3.2985792
D4D,1.0,,,2.2182508,-3.398966
D4D,1.0,1.0,1.0,21.584055,-0.76384866
D4D,1.0,,,7.952556,-1.3532431
D4D,1.0,,,6.33404,-3.2108226
D4D,1.0,,,10.083822,-2.8469973
D4D,1.0,,,1.9335046,-3.1780667
D4D,0.0,,,-3.1588004,-2.7569168
D4D,1.0,,,3.9387546,-3.9526389
D4D,1.0,,,6.485762,-3.9855947
D4D,1.0,,,13.1199875,-2.2378983
D4D,0.0,,,-2.1591263,-2.642829
D4D,0.0,,,-4.785698,-2.263844
D4D,0.0,0.0,0.0,-4.198042,-3.7421837
D4D,1.0,,,5.989575,-3.0235615
D4D,0.0,,,-0.48177052,-3.8296688
D4D,1.0,,,11.441736,-2.0178597
D4D,0.0,,,-3.4026072,-1.5279883
D4D,0.0,,,-2.9928727,-2.56635
D4D,0.0,,,21.042679,2.4208207
D4D,1.0,,,6.8243356,-3.482578
D4D,1.0,,,3.2794175,-3.9597113
D4D,1.0,,,13.5728,-1.5715557
D4D,0.0,,,19.999071,2.3803787
D4D,0.0,,,21.678957,1.3955619
D4D,0.0,1.0,0.0,-3.0105028,-1.8218485
D4D,0.0,,,-4.125917,-0.980304
D4D,0.0,,,-2.935021,-1.7394148
D4D,1.0,,,12.986399,-2.3702052
D4D,0.0,,,-4.080863,-4.5498753
D4D,1.0,1.0,0.0,6.6963353,-3.4443789
D4D,1.0,,,6.4812617,-3.4167144
D4D,1.0,,,5.673242,-3.8111222
D4D,1.0,,,6.4866786,-3.4011397
D4D,1.0,,,1.1314187,-4.6349726
D4D,0.0,0.0,0.0,-0.92757416,-3.644861
D4D,1.0,,,6.802896,-3.2825384
D4D,1.0,1.0,0.0,4.230003,-3.4961414
D4D,0.0,,,-1.2950456,-2.9756687
D4D,1.0,,,2.3664823,-3.7951827
D4D,1.0,,,7.595227,-1.0695828
D4D,0.0,,,-1.5231979,-3.5637038
D4D,0.0,1.0,0.0,-1.3782558,-3.0860755
D4D,0.0,,,-0.82991743,-3.439521
D4D,0.0,,,-3.6775422,-2.6621523
D4D,1.0,1.0,0.0,13.812033,-1.2325732
D4D,1.0,1.0,0.0,6.134567,-2.6553125
D4D,1.0,,,6.111653,-2.987286
D4D,0.0,,,-4.3684177,-1.3865241
D4D,0.0,,,-3.081727,-2.6758678
D4D,1.0,,,7.6422276,-3.1372209
D4D,1.0,,,6.177919,-3.6468265
D4D,1.0,,,0.9443698,-4.4629087
D4D,0.0,,,-2.047417,-3.4832475
D4D,1.0,,,7.056104,-2.8052282
D4D,0.0,,,-2.621076,-2.1188362
D4D,1.0,,,7.177156,-2.9660597
D4D,1.0,,,-0.181108,-2.8967183
D4D,0.0,,,-3.672139,-2.6038945
D4D,1.0,,,6.183272,-3.3005197
D4D,0.0,,,-4.389574,-1.7580575
D4D,1.0,,,7.839192,-2.922658
D4D,0.0,,,-2.9457932,-3.1553075
D4D,0.0,0.0,0.0,-1.9709473,-2.930993
D4D,1.0,,,12.395618,-2.1273518
D4D,0.0,1.0,0.0,-1.4700918,-2.5723777
D4D,1.0,,,0.8151274,-3.4950008
D4D,1.0,,,6.1159263,-4.5063057
D4D,0.0,,,-5.4139814,-0.7376554
D4D,1.0,,,1.455028,-3.6900094
D4D,1.0,,,13.582476,-1.672649
D4D,0.0,,,-3.7407672,-1.0890545
D4D,1.0,,,5.4050603,-3.9440436
D4D,0.0,,,-3.5713305,-2.4767966
D4D,1.0,,,11.111864,-2.43072
D4D,0.0,,,-3.996709,-2.07066
D4D,1.0,,,3.7632089,-4.0069957
D4D,1.0,,,18.478527,-0.010564119
D4D,1.0,,,2.3160439,-4.0013294
D4D,0.0,,,-0.673192,-3.7133203
D4D,0.0,1.0,0.0,-5.250046,-1.6232287
D4D,1.0,,,16.337929,-1.2320443
D4D,0.0,,,41.078247,17.088722
D4D,1.0,,,8.602594,-2.206626
D4D,1.0,,,3.7027707,-3.3592978
D4D,0.0,,,-4.096249,-2.0308082
D4D,0.0,1.0,0.0,-4.082948,-2.733916
D4D,1.0,1.0,1.0,8.624443,-2.9916334
D4D,1.0,1.0,0.0,14.368677,-1.0789661
D4D,1.0,,,1.2684503,-3.8928928
D4D,1.0,,,15.53146,-1.1021162
D4D,0.0,,,-3.164278,-1.8271629
D4D,0.0,,,-3.122524,-2.6420083
D4D,0.0,,,-2.3637881,-2.724229
D4D,0.0,,,-5.1347756,-2.2534227
D4D,1.0,,,9.460445,-2.7295933
D4D,0.0,,,-2.0397577,-4.4186597
D4D,1.0,1.0,0.0,11.472809,-2.1949067
D4D,1.0,,,7.341929,-3.7948499
D4D,1.0,1.0,1.0,4.078237,-3.3845887
D4D,1.0,,,0.4102149,-3.4870625
D4D,1.0,0.0,1.0,4.9289145,-2.933376
D4D,1.0,,,8.300837,-3.0087266
D4D,0.0,,,-1.8164034,-2.6239898
D4D,0.0,,,-3.8569417,-0.9747106
D4D,1.0,,,11.207634,-2.2572558
D4D,0.0,1.0,0.0,0.10410023,-4.9304953
D4D,1.0,,,3.9371524,-4.557686
D4D,0.0,1.0,0.0,-1.1012123,-3.053019
D4D,1.0,,,0.9162116,-2.5141706
D4D,0.0,0.0,0.0,-4.099985,-2.8826902
D4D,1.0,,,4.2843766,-3.5416448
D4D,1.0,,,5.9232173,-4.0935674
D4D,0.0,,,-5.1825066,-1.3452519
D4D,0.0,,,-6.4282813,-2.6510572
D4D,1.0,,,3.9042516,-3.4252262
D4D,1.0,,,2.013,-4.3526816
D4D,0.0,,,-1.9654493,-1.6483124
D4D,1.0,,,1.5171866,-4.101075
D4D,0.0,,,-4.8379173,-4.131093
D4D,0.0,,,-4.675076,-2.293703
D4D,0.0,,,-4.829176,-3.670483
D4D,1.0,,,12.99074,-1.708926
D4D,1.0,,,6.375261,-4.2202153
D4D,0.0,,,-2.2363648,-2.5836773
D4D,1.0,,,12.502747,-2.37976
D4D,0.0,,,-0.6210842,-3.2849965
D4D,0.0,,,-1.9753094,-2.566949
D4D,0.0,,,-0.13424921,-2.8641179
D4D,1.0,,,7.6193976,-2.3288617
D4D,1.0,,,2.9391704,-4.2305055
D4D,1.0,,,16.08452,-0.8306122
D4D,1.0,,,2.7190409,-3.2332964
D4D,0.0,,,-1.6495397,-1.8801981
D4D,1.0,,,2.015182,-2.792275
D4D,1.0,,,1.8443761,-2.5531788
D4D,0.0,,,-0.11130047,-3.5454493
D4D,1.0,1.0,0.0,11.773277,-2.2055328
D4D,1.0,1.0,1.0,2.9944348,-4.5914073
D4D,1.0,,,1.5616064,-3.5464077
D4D,0.0,,,25.861204,3.9057002
D4D,1.0,,,6.7754045,-3.60393
D4D,0.0,,,-1.7619252,-3.3520155
D4D,1.0,,,4.6812387,-4.158659
D4D,1.0,,,6.6707816,-2.8254886
D4D,1.0,,,2.9861789,-3.2456627
D4D,1.0,,,4.16283,-3.4862328
D4D,1.0,,,6.142202,-3.37541
D4D,0.0,,,-2.9941978,-1.8738749
D4D,1.0,,,0.68526316,-3.0933492
D4D,1.0,,,15.692398,-0.8148067
D4D,0.0,,,-0.32747126,-3.3712764
D4D,1.0,,,0.45686626,-2.78833
D4D,1.0,,,10.746574,-1.976191
D4D,0.0,,,-4.699015,-3.3832703
D4D,1.0,,,7.0187793,-3.2541244
D4D,1.0,,,2.044495,-3.1310248
D4D,0.0,,,0.26372862,-3.734429
D4D,0.0,,,-1.5990067,-3.1023803
D4D,1.0,,,13.131636,1.8596536
D4D,1.0,,,0.57094383,-3.1900332
D4D,1.0,,,8.403074,-3.0604367
D4D,1.0,,,7.695846,-2.8542109
D4D,0.0,1.0,0.0,21.274773,1.6825169
D4D,0.0,,,-1.0396614,-3.4214869
D4D,0.0,,,24.28426,6.4328084
D4D,1.0,,,4.4739776,-3.439517
D4D,1.0,,,9.200504,-2.6469855
D4D,0.0,,,-1.4108655,-2.9979818
D4D,1.0,,,0.3775816,-4.063388
D4D,1.0,,,2.964869,-3.2502966
D4D,1.0,,,3.9840455,-3.4567468
D4D,1.0,,,6.969478,-2.764907
D4D,0.0,,,-3.5996058,-2.6323538
D4D,1.0,,,10.165857,-2.9640708
D4D,0.0,1.0,0.0,-1.9078007,-3.3571818
D4D,0.0,,,-3.1725798,-2.3127055
D4D,1.0,,,5.4825644,-3.5101895
D4D,0.0,,,0.462811,-4.1083236
D4D,1.0,,,15.0259285,-2.2376184
D4D,1.0,,,9.272593,-2.4646196
D4D,1.0,1.0,0.0,8.452696,-3.286528
D4D,1.0,,,2.9969845,-6.0272245
D4D,0.0,0.0,0.0,-4.188878,-2.1112535
D4D,1.0,,,2.8072753,-3.8822517
D4D,1.0,,,4.007751,-3.6774578
D4D,1.0,1.0,1.0,1.008419,-3.472738
D4D,0.0,,,-3.6653316,-0.39520222
D4D,1.0,,,15.946426,-0.7461654
D4D,1.0,,,1.0056653,-3.2067847
D4D,0.0,,,35.557068,8.433504
D4D,0.0,,,-4.3696113,-4.1522317
D4D,1.0,,,12.792179,-1.6007888
D4D,1.0,,,3.1160684,-3.7519464
D4D,0.0,,,63.7436,29.71564
D4D,1.0,,,0.97609186,-5.583131
D4D,0.0,0.0,0.0,-1.6977086,-3.7496223
D4D,1.0,,,3.2424226,-3.1225438
D4D,1.0,,,2.715238,-3.8409362
D4D,0.0,,,-3.336638,-1.5086553
D4D,0.0,,,-3.2157662,-4.6644344
D4D,0.0,,,0.34887362,-4.0013876
D4D,0.0,,,-1.4678645,-2.940403
D4D,0.0,,,-6.5073895,-1.0530998
D4D,1.0,,,8.315008,-3.372471
D4D,0.0,,,-6.313357,-4.258135
D4D,1.0,,,2.2993913,-2.9542303
D4D,0.0,,,-3.1105077,-3.6087546
D4D,0.0,,,-4.994496,-1.9580666
D4D,1.0,,,5.6257424,-3.297708
D4D,1.0,,,7.049319,-2.9476027
D4D,1.0,,,6.3131747,-3.2339623
D4D,1.0,,,5.914388,-5.195506
D4D,1.0,,,9.906183,-3.2378354
D4D,0.0,,,-1.3985469,-2.0798745
D4D,0.0,,,-3.3279796,-1.4935917
D4D,1.0,,,7.6135783,-2.1262054
D4D,1.0,,,16.74777,-0.11024383
D4D,1.0,,,0.40623713,-3.3957605
D4D,1.0,,,0.58474016,-2.6957858
D4D,0.0,,,-4.6622086,-1.6603124
D4D,0.0,,,-5.0878944,0.21866474
D4D,0.0,,,-1.0936804,-1.9525509
D4D,0.0,,,-2.209793,-5.0015626
D4D,1.0,,,3.0726218,-4.5633345
D4D,0.0,,,-3.1566517,-1.6336279
D4D,1.0,,,1.6647458,-4.4015293
D4D,1.0,,,1.7543159,-2.5037715
D4D,0.0,,,-0.7825408,-3.7449155
D4D,0.0,,,-3.2822971,-1.4785961
D4D,0.0,,,29.578485,5.8082156
D4D,1.0,,,0.87415886,-3.1822252
D4D,0.0,,,-2.1297212,-1.7132876
D4D,1.0,,,7.306581,-3.7329574
D4D,1.0,1.0,0.0,11.742327,-2.0319717
D4D,0.0,,,-1.620822,-2.5744605
D4D,1.0,,,1.0427399,-2.5948412
D4D,0.0,,,-2.415254,-3.4435713
D4D,1.0,,,2.805336,-3.4068217
D4D,0.0,,,-3.0430965,-1.0584748
D4D,1.0,,,10.843382,-2.457449
D4D,0.0,,,0.87239313,-1.9909111
D4D,0.0,0.0,0.0,-2.6814494,-4.174716
D4D,0.0,,,21.15117,2.2827675
D4D,0.0,,,41.78335,16.804617
D4D,1.0,,,4.582269,-3.5890973
D4D,1.0,,,4.5687594,-3.737493
D4D,1.0,,,20.166782,0.9261005
D4D,1.0,,,6.4481664,-2.9137127
D4D,1.0,,,10.279203,-2.565475
D4D,1.0,,,12.548649,-2.04063
D4D,1.0,1.0,0.0,3.7949328,-3.681614
D4D,0.0,1.0,0.0,29.21683,4.4652214
D4D,0.0,1.0,0.0,-2.588496,-3.008915
D4D,0.0,,,-1.9092271,-1.9985809
D4D,1.0,,,3.0107083,-4.8445973
D4D,1.0,,,0.8321395,-4.998051
D4D,0.0,,,-2.921175,-1.3981245
D4D,1.0,,,15.042328,-1.5859748
D4D,1.0,,,12.6516285,-1.8693413
D4D,0.0,,,-3.204311,-2.0667498
D4D,1.0,,,6.3126054,-3.09375
D4D,1.0,,,3.7748818,-3.488113
D4D,1.0,,,4.4963536,-3.9524102
D4D,1.0,,,4.829868,-2.9281077
D4D,0.0,1.0,0.0,-3.6212053,-2.3602633
D4D,0.0,,,1.3248382,-0.8502904
D4D,0.0,,,-4.337121,-2.3002007
D4D,0.0,,,-5.2996454,-4.116391
D4D,1.0,,,13.08918,-2.4509537
D4D,1.0,,,8.473492,-2.4278975
D4D,1.0,,,6.6578135,-3.3578
D4D,0.0,1.0,0.0,-3.154275,-1.2386037
D4D,1.0,,,2.2053103,-4.596118
D4D,0.0,,,-2.456198,-3.047121
D4D,0.0,,,-4.4585633,-0.6580974
D4D,0.0,,,-2.9228325,-2.5022678
D4D,1.0,0.0,1.0,2.0261288,-4.38939
D4D,1.0,,,6.4562106,-3.4164371
D4D,0.0,,,0.29363346,-2.7750418
D4D,0.0,,,-4.8247995,-2.0369968
D4D,1.0,,,3.2435613,-3.927985
D4D,1.0,1.0,0.0,13.5915985,-2.7566724
D4D,0.0,,,-3.2844977,-1.1248627
D4D,1.0,,,3.8667417,-3.7836008
D4D,1.0,,,3.621715,-3.502843
D4D,0.0,,,-4.3242598,-1.810593
D4D,1.0,,,14.699062,-1.892882
D4D,0.0,1.0,0.0,45.635857,20.03939
D4D,0.0,,,-1.970984,-3.7697768
D4D,1.0,,,6.157726,-4.0463347
D4D,1.0,,,0.8960676,-5.1746426
D4D,1.0,,,0.82288694,-4.6523457
D4D,1.0,,,7.119427,-2.1269014
D4D,0.0,,,-2.8452601,-2.6860104
D4D,0.0,1.0,0.0,-1.2175915,-2.4920955
D4D,1.0,1.0,1.0,5.635981,-3.3662462
D4D,0.0,,,-2.1334472,-1.5738953
D4D,0.0,1.0,0.0,-0.96192026,-2.9615266
D4D,1.0,,,8.214254,-2.9990497
D4D,1.0,,,8.511997,-3.3506985
D4D,0.0,,,-3.6384506,-1.0849559
D4D,1.0,,,12.726959,-2.173514
D4D,0.0,1.0,0.0,-4.1878085,-1.8535409
D4D,0.0,,,-2.245999,-1.9223548
