dataset,authorization,raw_wrong,incorrect_authorization,tsne1,tsne2
SCARED-C-heldout,0.0,0.0,0.0,-35.23596,-44.943607
SCARED-C-heldout,0.0,0.0,0.0,-10.757675,-6.145668
SCARED-C-heldout,0.0,0.0,0.0,-24.07482,-44.783714
SCARED-C-heldout,0.0,0.0,0.0,-21.588955,-49.360657
SCARED-C-heldout,0.0,0.0,0.0,-36.24984,-43.35445
SCARED-C-heldout,0.0,0.0,0.0,-16.346773,7.6484523
SCARED-C-heldout,0.0,0.0,0.0,-38.872192,-27.09596
SCARED-C-heldout,0.0,0.0,0.0,-14.332004,42.466377
SCARED-C-heldout,0.0,0.0,0.0,10.594162,-10.902972
SCARED-C-heldout,0.0,0.0,0.0,-6.3946586,3.107726
SCARED-C-heldout,0.0,0.0,0.0,-22.365234,-12.988177
SCARED-C-heldout,1.0,1.0,0.0,19.993643,-29.976986
SCARED-C-heldout,0.0,0.0,0.0,-17.927753,33.252018
SCARED-C-heldout,0.0,1.0,0.0,7.152734,-19.01343
SCARED-C-heldout,0.0,0.0,0.0,11.077071,-17.686188
SCARED-C-heldout,0.0,1.0,0.0,-21.992931,-49.232193
SCARED-C-heldout,0.0,0.0,0.0,0.4199186,24.772087
SCARED-C-heldout,0.0,0.0,0.0,-1.5035136,-14.961698
SCARED-C-heldout,0.0,1.0,0.0,6.0644536,-52.639587
SCARED-C-heldout,1.0,1.0,0.0,23.936066,-51.12206
SCARED-C-heldout,0.0,0.0,0.0,-31.218227,6.784137
SCARED-C-heldout,0.0,0.0,0.0,-13.181417,1.718196
SCARED-C-heldout,0.0,0.0,0.0,-31.056654,-49.396145
SCARED-C-heldout,0.0,0.0,0.0,-12.215546,-3.5464866
SCARED-C-heldout,0.0,0.0,0.0,-14.721695,45.343533
SCARED-C-heldout,0.0,0.0,0.0,-17.065199,6.863961
SCARED-C-heldout,0.0,0.0,0.0,-19.852135,6.6120067
SCARED-C-heldout,0.0,0.0,0.0,-31.687931,-44.53827
SCARED-C-heldout,0.0,0.0,0.0,-8.623577,15.2218275
SCARED-C-heldout,0.0,0.0,0.0,-11.227658,20.580366
SCARED-C-heldout,0.0,0.0,0.0,-34.158943,-40.461365
SCARED-C-heldout,0.0,0.0,0.0,-41.33447,-28.601286
SCARED-C-heldout,0.0,0.0,0.0,-6.8115673,29.528587
SCARED-C-heldout,0.0,1.0,0.0,-33.44101,40.53707
SCARED-C-heldout,0.0,0.0,0.0,-36.456917,-7.8655086
SCARED-C-heldout,0.0,0.0,0.0,-15.84353,43.87277
SCARED-C-heldout,0.0,0.0,0.0,-34.849392,-7.691799
SCARED-C-heldout,0.0,0.0,0.0,-22.631088,-36.9255
SCARED-C-heldout,0.0,0.0,0.0,-12.638265,12.699189
SCARED-C-heldout,0.0,0.0,0.0,-36.711838,-15.258263
SCARED-C-heldout,0.0,0.0,0.0,-43.959843,-24.73901
SCARED-C-heldout,0.0,0.0,0.0,-10.206265,18.491966
SCARED-C-heldout,0.0,0.0,0.0,-35.723278,42.787632
SCARED-C-heldout,0.0,0.0,0.0,-37.616474,-11.850747
SCARED-C-heldout,0.0,1.0,0.0,-20.296772,2.590264
SCARED-C-heldout,0.0,0.0,0.0,-15.229016,43.94508
SCARED-C-heldout,0.0,0.0,0.0,-8.206127,30.570412
SCARED-C-heldout,0.0,0.0,0.0,-23.07929,-36.726387
SCARED-C-heldout,0.0,0.0,0.0,-29.064522,-35.483173
SCARED-C-heldout,0.0,1.0,0.0,17.540087,-51.187447
SCARED-C-heldout,0.0,1.0,0.0,-6.9887185,-50.238174
SCARED-C-heldout,1.0,1.0,0.0,36.380074,-20.714828
SCARED-C-heldout,0.0,0.0,0.0,11.3142605,7.0084157
SCARED-C-heldout,0.0,0.0,0.0,-9.924165,25.661547
SCARED-C-heldout,0.0,1.0,0.0,8.652086,-21.018728
SCARED-C-heldout,0.0,0.0,0.0,-21.847515,-38.676647
SCARED-C-heldout,0.0,0.0,0.0,-42.16979,-26.027578
SCARED-C-heldout,0.0,0.0,0.0,6.889387,-7.5253205
SCARED-C-heldout,0.0,0.0,0.0,5.567272,-20.875866
SCARED-C-heldout,0.0,0.0,0.0,-28.474869,-48.406033
SCARED-C-heldout,0.0,0.0,0.0,-45.355583,-20.072594
SCARED-C-heldout,0.0,0.0,0.0,-40.42941,-28.704285
SCARED-C-heldout,0.0,0.0,0.0,-33.306805,-41.05187
SCARED-C-heldout,0.0,0.0,0.0,-16.430996,19.23376
SCARED-C-heldout,0.0,0.0,0.0,8.626302,-11.760131
SCARED-C-heldout,0.0,0.0,0.0,-40.27854,-26.75634
SCARED-C-heldout,0.0,0.0,0.0,-30.79496,-41.294846
SCARED-C-heldout,0.0,0.0,0.0,-45.899082,-22.715704
SCARED-C-heldout,0.0,0.0,0.0,8.503865,-23.592327
SCARED-C-heldout,0.0,0.0,0.0,-40.41011,-10.511715
SCARED-C-heldout,0.0,0.0,0.0,-19.432222,13.334388
SCARED-C-heldout,0.0,0.0,0.0,-5.636512,-4.020471
SCARED-C-heldout,0.0,0.0,0.0,-42.516644,-18.444618
SCARED-C-heldout,0.0,0.0,0.0,-0.54397345,16.370518
SCARED-C-heldout,0.0,1.0,0.0,16.308443,-50.02839
SCARED-C-heldout,0.0,1.0,0.0,-1.2202098,-46.41171
SCARED-C-heldout,0.0,0.0,0.0,-33.060932,-7.946972
SCARED-C-heldout,0.0,0.0,0.0,-1.2912297,24.405453
SCARED-C-heldout,0.0,1.0,0.0,-24.487461,-51.055817
SCARED-C-heldout,0.0,0.0,0.0,-12.6703,1.0636233
SCARED-C-heldout,0.0,0.0,0.0,-10.164363,28.42089
SCARED-C-heldout,0.0,0.0,0.0,-10.281939,-5.5477395
SCARED-C-heldout,0.0,0.0,0.0,-31.097073,5.3597693
SCARED-C-heldout,0.0,0.0,0.0,-34.661976,-7.720232
SCARED-C-heldout,0.0,0.0,0.0,-26.869337,-38.9727
SCARED-C-heldout,0.0,0.0,0.0,0.1601497,30.167427
SCARED-C-heldout,0.0,0.0,0.0,-6.3191147,14.902837
SCARED-C-heldout,0.0,0.0,0.0,-5.9172616,-4.721685
SCARED-C-heldout,0.0,0.0,0.0,-31.043036,-51.703274
SCARED-C-heldout,0.0,0.0,0.0,-41.616505,-29.300575
SCARED-C-heldout,0.0,0.0,0.0,-33.058033,-9.129384
SCARED-C-heldout,0.0,0.0,0.0,-8.209869,14.045569
SCARED-C-heldout,0.0,0.0,0.0,-3.3520179,36.0494
SCARED-C-heldout,0.0,0.0,0.0,-15.760079,35.709686
SCARED-C-heldout,0.0,0.0,0.0,14.272195,-29.46126
SCARED-C-heldout,0.0,0.0,0.0,-31.209467,-51.422806
SCARED-C-heldout,0.0,0.0,0.0,-21.199554,-14.769587
SCARED-C-heldout,0.0,0.0,0.0,-22.216145,-39.185005
SCARED-C-heldout,0.0,0.0,0.0,0.06580107,-26.516071
SCARED-C-heldout,0.0,1.0,0.0,-9.777574,-47.04693
SCARED-C-heldout,0.0,0.0,0.0,-22.627773,14.095623
SCARED-C-heldout,0.0,0.0,0.0,-4.668456,39.431297
SCARED-C-heldout,0.0,0.0,0.0,-10.525707,-0.9174344
SCARED-C-heldout,0.0,0.0,0.0,-13.978782,36.44828
SCARED-C-heldout,0.0,0.0,0.0,-43.58759,-14.058254
SCARED-C-heldout,0.0,1.0,0.0,-8.130531,-49.45861
SCARED-C-heldout,0.0,0.0,0.0,-2.3076742,37.103195
SCARED-C-heldout,0.0,0.0,0.0,10.054271,-9.410009
SCARED-C-heldout,0.0,1.0,0.0,-27.172865,-40.006786
SCARED-C-heldout,0.0,0.0,0.0,-23.71963,-48.014202
SCARED-C-heldout,0.0,0.0,0.0,-12.129822,2.890001
SCARED-C-heldout,0.0,0.0,0.0,-33.694878,-7.132068
SCARED-C-heldout,0.0,0.0,0.0,-22.170597,15.15046
SCARED-C-heldout,1.0,0.0,1.0,20.585402,-54.341293
SCARED-C-heldout,0.0,0.0,0.0,-16.558132,21.460413
SCARED-C-heldout,0.0,1.0,0.0,6.834599,-50.72299
SCARED-C-heldout,0.0,0.0,0.0,-40.81022,-26.67025
SCARED-C-heldout,0.0,1.0,0.0,-11.4959135,13.643376
SCARED-C-heldout,0.0,0.0,0.0,4.995106,-28.681633
SCARED-C-heldout,0.0,0.0,0.0,-33.006023,41.804234
SCARED-C-heldout,0.0,0.0,0.0,-3.6946464,15.613506
SCARED-C-heldout,0.0,0.0,0.0,-6.44797,44.979618
SCARED-C-heldout,1.0,0.0,1.0,17.01051,-28.982603
SCARED-C-heldout,0.0,0.0,0.0,-5.0004478,12.683478
SCARED-C-heldout,0.0,0.0,0.0,-4.487844,15.230755
SCARED-C-heldout,0.0,0.0,0.0,-10.321614,-13.185632
SCARED-C-heldout,0.0,0.0,0.0,-3.8652775,-13.165899
SCARED-C-heldout,0.0,0.0,0.0,10.794371,-8.98155
SCARED-C-heldout,0.0,0.0,0.0,-23.163654,11.230072
SCARED-C-heldout,0.0,1.0,0.0,-39.23274,-38.265507
SCARED-C-heldout,0.0,0.0,0.0,-8.936825,4.22604
SCARED-C-heldout,0.0,0.0,0.0,-37.07706,36.01014
SCARED-C-heldout,0.0,0.0,0.0,10.853436,-9.693552
SCARED-C-heldout,1.0,1.0,0.0,23.578732,-57.968384
SCARED-C-heldout,0.0,0.0,0.0,-30.918911,-10.426483
SCARED-C-heldout,0.0,1.0,0.0,27.800745,31.172209
SCARED-C-heldout,0.0,0.0,0.0,12.127881,-16.839474
SCARED-C-heldout,0.0,0.0,0.0,-8.95527,7.5394044
SCARED-C-heldout,0.0,0.0,0.0,10.630782,-21.269773
SCARED-C-heldout,0.0,0.0,0.0,-10.114563,24.663708
SCARED-C-heldout,0.0,1.0,0.0,4.834334,-9.430086
SCARED-C-heldout,0.0,0.0,0.0,-16.379282,35.470417
SCARED-C-heldout,0.0,0.0,0.0,-3.1046314,-13.781615
SCARED-C-heldout,0.0,0.0,0.0,0.76526135,30.28877
SCARED-C-heldout,0.0,0.0,0.0,-3.3558235,17.88125
SCARED-C-heldout,0.0,0.0,0.0,-19.56726,-13.374878
SCARED-C-heldout,0.0,0.0,0.0,-11.909208,12.121829
SCARED-C-heldout,0.0,0.0,0.0,-39.124634,-11.971593
SCARED-C-heldout,0.0,0.0,0.0,-9.234466,1.3238642
SCARED-C-heldout,1.0,0.0,1.0,20.165997,-30.26552
SCARED-C-heldout,0.0,1.0,0.0,-21.245005,-49.729748
SCARED-C-heldout,0.0,0.0,0.0,12.983682,6.2586393
SCARED-C-heldout,0.0,0.0,0.0,-34.250854,35.808773
SCARED-C-heldout,0.0,0.0,0.0,-41.413445,-26.83759
SCARED-C-heldout,0.0,0.0,0.0,-24.19336,-45.340015
SCARED-C-heldout,0.0,0.0,0.0,-6.151536,21.533213
SCARED-C-heldout,0.0,0.0,0.0,-9.737584,24.560246
SCARED-C-heldout,0.0,0.0,0.0,-8.177281,35.606133
SCARED-C-heldout,0.0,0.0,0.0,-34.471973,-23.873137
SCARED-C-heldout,0.0,0.0,0.0,-14.135911,9.004209
SCARED-C-heldout,0.0,0.0,0.0,-18.414686,-9.970286
SCARED-C-heldout,0.0,1.0,0.0,6.175565,-29.34995
SCARED-C-heldout,0.0,0.0,0.0,-16.1568,-4.809491
SCARED-C-heldout,0.0,0.0,0.0,-24.25055,-46.033585
SCARED-C-heldout,0.0,1.0,0.0,8.709973,-31.161657
SCARED-C-heldout,1.0,1.0,0.0,18.815119,-52.556442
SCARED-C-heldout,0.0,0.0,0.0,-29.180712,-37.732662
SCARED-C-heldout,0.0,0.0,0.0,-20.058882,-11.433362
SCARED-C-heldout,0.0,0.0,0.0,-15.535185,29.177359
SCARED-C-heldout,0.0,0.0,0.0,-28.621881,-48.300064
SCARED-C-heldout,0.0,0.0,0.0,-2.2067382,34.086433
SCARED-C-heldout,0.0,0.0,0.0,-24.291782,-49.377697
SCARED-C-heldout,0.0,1.0,0.0,-15.468916,0.97515213
SCARED-C-heldout,0.0,1.0,0.0,13.840644,-22.81073
SCARED-C-heldout,0.0,1.0,0.0,-11.660258,-48.34832
SCARED-C-heldout,0.0,0.0,0.0,-37.259605,34.97986
SCARED-C-heldout,0.0,0.0,0.0,-43.68732,-20.97469
SCARED-C-heldout,0.0,0.0,0.0,-22.260038,-13.406751
SCARED-C-heldout,0.0,0.0,0.0,-20.331371,20.784933
SCARED-C-heldout,0.0,0.0,0.0,3.4543908,-17.067019
SCARED-C-heldout,0.0,0.0,0.0,5.4693503,-10.761831
SCARED-C-heldout,0.0,1.0,0.0,15.041375,-50.939716
SCARED-C-heldout,0.0,0.0,0.0,-10.672107,-4.6805606
SCARED-C-heldout,0.0,0.0,0.0,-9.08856,16.01237
SCARED-C-heldout,0.0,0.0,0.0,7.093618,-22.172195
SCARED-C-heldout,0.0,1.0,0.0,14.276343,-19.479206
SCARED-C-heldout,0.0,0.0,0.0,-38.114758,-11.591118
SCARED-C-heldout,0.0,1.0,0.0,-27.241919,-38.617523
SCARED-C-heldout,0.0,0.0,0.0,-29.33851,-34.45672
SCARED-C-heldout,0.0,0.0,0.0,-2.5243986,-14.372341
SCARED-C-heldout,0.0,0.0,0.0,-34.862614,-26.488897
SCARED-C-heldout,0.0,0.0,0.0,-20.071417,-13.7626295
SCARED-C-heldout,0.0,0.0,0.0,-33.712906,-42.054443
SCARED-C-heldout,0.0,0.0,0.0,-26.396893,-37.851368
SCARED-C-heldout,0.0,1.0,0.0,13.258874,3.9663627
SCARED-C-heldout,0.0,0.0,0.0,-15.388289,15.929471
SCARED-C-heldout,0.0,0.0,0.0,-6.2460766,29.980865
SCARED-C-heldout,0.0,0.0,0.0,9.211346,-13.651246
SCARED-C-heldout,0.0,0.0,0.0,-31.131998,-51.096092
SCARED-C-heldout,0.0,0.0,0.0,-18.211798,-41.353672
SCARED-C-heldout,0.0,0.0,0.0,-37.905167,-12.35977
SCARED-C-heldout,0.0,0.0,0.0,-2.7055533,16.171741
SCARED-C-heldout,0.0,0.0,0.0,-17.647295,26.652239
SCARED-C-heldout,0.0,0.0,0.0,-15.096176,1.5749404
SCARED-C-heldout,0.0,0.0,0.0,-9.589029,24.098057
SCARED-C-heldout,0.0,0.0,0.0,-38.12432,-25.787258
SCARED-C-heldout,0.0,0.0,0.0,9.71342,-20.425909
SCARED-C-heldout,0.0,0.0,0.0,-31.689924,-40.815876
SCARED-C-heldout,0.0,0.0,0.0,-13.505271,6.1252
SCARED-C-heldout,0.0,0.0,0.0,-10.46771,16.415775
SCARED-C-heldout,0.0,0.0,0.0,-27.827518,-47.4351
SCARED-C-heldout,0.0,0.0,0.0,-23.875834,-47.928215
SCARED-C-heldout,0.0,0.0,0.0,-33.75008,-45.403904
SCARED-C-heldout,0.0,0.0,0.0,-10.908174,-1.105653
SCARED-C-heldout,0.0,0.0,0.0,-14.575897,42.533245
SCARED-C-heldout,0.0,0.0,0.0,-25.051903,-49.019093
SCARED-C-heldout,0.0,0.0,0.0,1.0128922,22.093006
SCARED-C-heldout,0.0,0.0,0.0,-42.170456,-18.339676
SCARED-C-heldout,0.0,0.0,0.0,-40.70232,-28.901598
SCARED-C-heldout,0.0,0.0,0.0,13.251979,4.0499825
SCARED-C-heldout,0.0,1.0,0.0,-0.28270894,-26.764997
SCARED-C-heldout,0.0,0.0,0.0,-6.255929,41.373463
SCARED-C-heldout,0.0,0.0,0.0,6.257036,-14.370574
SCARED-C-heldout,0.0,0.0,0.0,-10.904126,16.896479
SCARED-C-heldout,0.0,0.0,0.0,-36.93343,36.24016
SCARED-C-heldout,0.0,0.0,0.0,-4.916363,22.908182
SCARED-C-heldout,0.0,0.0,0.0,-33.788326,-7.837731
SCARED-C-heldout,0.0,0.0,0.0,-8.973725,-9.456703
SCARED-C-heldout,0.0,0.0,0.0,-24.842873,-44.280396
SCARED-C-heldout,0.0,0.0,0.0,13.309344,-27.301346
SCARED-C-heldout,0.0,0.0,0.0,-34.271496,-12.960895
SCARED-C-heldout,0.0,0.0,0.0,12.311484,-21.463713
SCARED-C-heldout,0.0,0.0,0.0,-22.470142,23.304945
SCARED-C-heldout,0.0,0.0,0.0,-8.783136,-13.29897
SCARED-C-heldout,0.0,0.0,0.0,-4.8862157,5.9805484
SCARED-C-heldout,0.0,0.0,0.0,-26.103792,-44.051773
SCARED-C-heldout,0.0,0.0,0.0,-38.720203,-30.485235
SCARED-C-heldout,0.0,0.0,0.0,-39.168987,-27.318737
SCARED-C-heldout,0.0,0.0,0.0,-32.704712,-13.546141
SCARED-C-heldout,0.0,0.0,0.0,10.05662,-13.04447
SCARED-C-heldout,0.0,0.0,0.0,-26.635029,0.27043137
SCARED-C-heldout,0.0,0.0,0.0,-18.244879,27.355804
SCARED-C-heldout,0.0,0.0,0.0,-31.022846,5.260572
SCARED-C-heldout,0.0,0.0,0.0,-34.79591,-41.93652
SCARED-C-heldout,0.0,0.0,0.0,-34.353703,35.678047
SCARED-C-heldout,0.0,0.0,0.0,-14.186847,-10.524121
SCARED-C-heldout,0.0,0.0,0.0,-32.120007,-43.40408
SCARED-C-heldout,0.0,0.0,0.0,-4.816499,8.550426
SCARED-C-heldout,1.0,1.0,0.0,23.94944,-58.45442
SCARED-C-heldout,0.0,1.0,0.0,-11.796515,-46.936718
SCARED-C-heldout,0.0,0.0,0.0,-19.537695,21.030466
SCARED-C-heldout,0.0,0.0,0.0,-0.011466925,-26.468103
SCARED-C-heldout,0.0,0.0,0.0,-15.538034,-14.620716
SCARED-C-heldout,0.0,0.0,0.0,-31.729355,-42.388687
SCARED-C-heldout,0.0,0.0,0.0,11.8376255,-18.063951
SCARED-C-heldout,0.0,1.0,0.0,-37.22963,-39.21777
SCARED-C-heldout,0.0,0.0,0.0,-22.524258,-48.341522
SCARED-C-heldout,0.0,0.0,0.0,-21.003817,47.91299
SCARED-C-heldout,1.0,1.0,0.0,15.573894,-29.5405
SCARED-C-heldout,0.0,0.0,0.0,-23.802187,10.551267
SCARED-C-heldout,0.0,0.0,0.0,-33.13305,-43.398365
SCARED-C-heldout,0.0,0.0,0.0,-9.860802,-6.291034
SCARED-C-heldout,1.0,1.0,0.0,23.473236,-58.05601
SCARED-C-heldout,0.0,0.0,0.0,-5.9048667,42.316113
SCARED-C-heldout,1.0,1.0,0.0,37.511726,-22.819826
SCARED-C-heldout,0.0,0.0,0.0,-27.249533,-38.604725
SCARED-C-heldout,0.0,0.0,0.0,11.807354,-19.452364
SCARED-C-heldout,0.0,0.0,0.0,-18.826862,-43.419308
SCARED-C-heldout,0.0,0.0,0.0,-43.269966,-24.410019
SCARED-C-heldout,1.0,0.0,1.0,42.942913,-37.11629
SCARED-C-heldout,0.0,0.0,0.0,-31.956966,-12.613148
SCARED-C-heldout,1.0,1.0,0.0,38.740795,-18.142185
SCARED-C-heldout,0.0,0.0,0.0,-1.6981746,-13.068333
SCARED-C-heldout,0.0,0.0,0.0,-2.682544,27.7456
SCARED-C-heldout,0.0,1.0,0.0,-23.281467,-43.92133
SCARED-C-heldout,0.0,0.0,0.0,11.30974,6.744241
SCARED-C-heldout,0.0,1.0,0.0,-32.115135,39.906734
SCARED-C-heldout,0.0,1.0,0.0,-22.72804,-49.0979
SCARED-C-heldout,0.0,0.0,0.0,-17.864662,-8.984004
SCARED-C-heldout,0.0,0.0,0.0,-31.416325,-44.372036
SCARED-C-heldout,0.0,0.0,0.0,-45.493,-19.36337
SCARED-C-heldout,0.0,0.0,0.0,-11.129339,-4.4757743
SCARED-C-heldout,0.0,0.0,0.0,7.3486013,-8.99255
SCARED-C-heldout,0.0,0.0,0.0,-31.28867,7.1795974
SCARED-C-heldout,0.0,0.0,0.0,-31.805876,-48.650154
SCARED-C-heldout,1.0,0.0,1.0,21.510267,-61.09894
SCARED-C-heldout,0.0,0.0,0.0,-31.369057,-49.924103
SCARED-C-heldout,0.0,0.0,0.0,-31.937756,-13.272445
SCARED-C-heldout,0.0,0.0,0.0,-24.181133,-48.41008
SCARED-C-heldout,0.0,1.0,0.0,10.368633,-19.430616
SCARED-C-heldout,1.0,1.0,1.0,37.71494,-0.25615817
SCARED-C-heldout,0.0,0.0,0.0,13.204541,5.5067844
SCARED-C-heldout,0.0,0.0,0.0,-25.760208,-50.08084
SCARED-C-heldout,0.0,0.0,0.0,-5.484845,42.097942
SCARED-C-heldout,0.0,1.0,0.0,28.141851,31.736496
SCARED-C-heldout,0.0,0.0,0.0,-7.6202307,25.570238
SCARED-C-heldout,0.0,0.0,0.0,-15.186039,16.654531
SCARED-C-heldout,0.0,0.0,0.0,-18.638681,20.408272
SCARED-C-heldout,1.0,0.0,1.0,19.638996,-50.921364
SCARED-C-heldout,0.0,0.0,0.0,-15.232847,8.700033
SCARED-C-heldout,0.0,0.0,0.0,-44.06344,-27.803415
SCARED-C-heldout,0.0,0.0,0.0,-29.03639,-48.295334
SCARED-C-heldout,0.0,0.0,0.0,-10.239395,10.960706
SCARED-C-heldout,0.0,0.0,0.0,12.142364,5.2679276
SCARED-C-heldout,0.0,0.0,0.0,-14.27382,36.833385
SCARED-C-heldout,0.0,1.0,0.0,-20.38649,2.1989741
SCARED-C-heldout,0.0,1.0,0.0,-11.294482,20.329464
SCARED-C-heldout,0.0,0.0,0.0,-35.18152,39.44698
SCARED-C-heldout,0.0,1.0,0.0,-11.663493,6.5262713
SCARED-C-heldout,0.0,0.0,0.0,-4.7568264,-13.412248
SCARED-C-heldout,0.0,0.0,0.0,-15.7750435,-10.956369
SCARED-C-heldout,0.0,0.0,0.0,-20.305641,-14.184915
SCARED-C-heldout,0.0,0.0,0.0,-5.2445135,40.878
SCARED-C-heldout,0.0,0.0,0.0,-6.9259615,40.81627
SCARED-C-heldout,0.0,0.0,0.0,-23.451578,14.475074
SCARED-C-heldout,0.0,0.0,0.0,-7.534941,13.4005165
SCARED-C-heldout,0.0,0.0,0.0,-1.669276,27.73283
SCARED-C-heldout,0.0,0.0,0.0,-40.46589,-20.04668
SCARED-C-heldout,0.0,0.0,0.0,-36.875122,-8.177577
SCARED-C-heldout,0.0,0.0,0.0,-8.565329,3.916746
SCARED-C-heldout,0.0,0.0,0.0,13.04367,-16.897465
SCARED-C-heldout,0.0,0.0,0.0,-20.257925,20.492647
SCARED-C-heldout,1.0,0.0,1.0,16.845171,-32.198544
SCARED-C-heldout,0.0,0.0,0.0,-9.537061,7.1831136
SCARED-C-heldout,1.0,0.0,1.0,13.806375,2.8540359
SCARED-C-heldout,0.0,1.0,0.0,-12.781484,-45.437054
SCARED-C-heldout,0.0,0.0,0.0,12.889895,4.780416
SCARED-C-heldout,0.0,0.0,0.0,-32.839905,-40.598713
SCARED-C-heldout,0.0,1.0,0.0,-39.257824,-37.699623
SCARED-C-heldout,0.0,0.0,0.0,-17.787035,6.2037354
SCARED-C-heldout,0.0,1.0,0.0,14.068866,-21.365038
SCARED-C-heldout,0.0,0.0,0.0,12.23765,-18.51783
SCARED-C-heldout,0.0,1.0,0.0,-27.310686,-39.21681
SCARED-C-heldout,0.0,0.0,0.0,-45.09876,-20.876179
SCARED-C-heldout,0.0,0.0,0.0,-35.159046,-22.554764
SCARED-C-heldout,0.0,0.0,0.0,1.0156336,21.883533
SCARED-C-heldout,0.0,0.0,0.0,-14.134563,45.13743
SCARED-C-heldout,0.0,0.0,0.0,-33.407314,-8.276416
SCARED-C-heldout,0.0,0.0,0.0,-5.7208314,5.1278033
SCARED-C-heldout,0.0,0.0,0.0,-6.6854796,-8.07205
SCARED-C-heldout,0.0,0.0,0.0,-15.92104,29.443985
SCARED-C-heldout,0.0,0.0,0.0,-5.458713,41.329235
SCARED-C-heldout,0.0,0.0,0.0,-35.00153,-26.447008
SCARED-C-heldout,0.0,1.0,0.0,-10.091066,-9.475927
SCARED-C-heldout,0.0,0.0,0.0,-21.628857,12.124386
SCARED-C-heldout,0.0,0.0,0.0,-39.32968,-8.975682
SCARED-C-heldout,0.0,0.0,0.0,-42.368855,-25.59565
SCARED-C-heldout,0.0,0.0,0.0,-8.691991,32.4884
SCARED-C-heldout,0.0,0.0,0.0,-10.007276,18.227255
SCARED-C-heldout,0.0,0.0,0.0,-43.713932,-28.074232
SCARED-C-heldout,0.0,1.0,0.0,-33.976624,41.062176
SCARED-C-heldout,0.0,0.0,0.0,-39.195038,-25.447886
SCARED-C-heldout,0.0,0.0,0.0,-9.172957,25.216808
SCARED-C-heldout,0.0,0.0,0.0,-14.158677,43.43316
SCARED-C-heldout,0.0,0.0,0.0,-4.364203,25.237564
SCARED-C-heldout,0.0,0.0,0.0,-39.347546,-26.743355
SCARED-C-heldout,0.0,0.0,0.0,-1.0918156,-15.217773
SCARED-C-heldout,0.0,0.0,0.0,-29.384872,45.018692
SCARED-C-heldout,0.0,0.0,0.0,-15.83129,3.2607872
SCARED-C-heldout,0.0,0.0,0.0,-27.52942,-52.40132
SCARED-C-heldout,0.0,0.0,0.0,-6.6091146,6.2432404
SCARED-C-heldout,0.0,0.0,0.0,-11.806012,37.951134
SCARED-C-heldout,0.0,1.0,0.0,2.862503,-25.31714
SCARED-C-heldout,0.0,0.0,0.0,-15.956989,34.448162
SCARED-C-heldout,0.0,0.0,0.0,12.974168,-14.579987
SCARED-C-heldout,0.0,0.0,0.0,-35.25924,-43.76586
SCARED-C-heldout,0.0,0.0,0.0,-31.163267,-51.869267
SCARED-C-heldout,0.0,0.0,0.0,-36.59117,-15.355244
SCARED-C-heldout,0.0,0.0,0.0,-43.28224,-23.540068
SCARED-C-heldout,0.0,0.0,0.0,-11.736895,3.152802
SCARED-C-heldout,0.0,0.0,0.0,-12.168248,45.13116
SCARED-C-heldout,0.0,1.0,0.0,13.328898,-18.885805
SCARED-C-heldout,0.0,0.0,0.0,-15.885276,-11.196967
SCARED-C-heldout,0.0,0.0,0.0,-23.556252,9.447106
SCARED-C-heldout,0.0,0.0,0.0,-2.469848,17.620338
SCARED-C-heldout,0.0,0.0,0.0,-13.891937,-2.771805
SCARED-C-heldout,0.0,0.0,0.0,-2.5304224,40.7362
SCARED-C-heldout,0.0,0.0,0.0,-30.909657,-44.45903
SCARED-C-heldout,0.0,0.0,0.0,-7.368194,10.638214
SCARED-C-heldout,0.0,0.0,0.0,-42.940186,-25.565674
SCARED-C-heldout,0.0,0.0,0.0,-41.864243,-27.607964
SCARED-C-heldout,0.0,1.0,0.0,-27.007296,-40.069324
SCARED-C-heldout,0.0,0.0,0.0,-35.56116,-7.4140325
SCARED-C-heldout,0.0,0.0,0.0,-11.09667,28.01718
SCARED-C-heldout,0.0,1.0,0.0,-8.572956,-49.142723
SCARED-C-heldout,0.0,0.0,0.0,-2.9241955,-46.418293
SCARED-C-heldout,0.0,0.0,0.0,-30.474745,-51.960003
SERV-CT,1.0,1.0,0.0,59.869408,8.005864
SERV-CT,1.0,1.0,0.0,49.14723,20.431105
SERV-CT,0.0,1.0,0.0,34.400955,27.228697
SERV-CT,0.0,1.0,0.0,37.907173,37.503532
SERV-CT,0.0,1.0,0.0,14.747593,62.820454
SERV-CT,1.0,1.0,1.0,30.812037,26.01494
SERV-CT,0.0,1.0,0.0,34.587444,47.5471
SERV-CT,0.0,1.0,0.0,20.605583,49.120125
SERV-CT,0.0,1.0,0.0,20.798351,50.292885
SERV-CT,0.0,1.0,0.0,21.434235,54.815727
SERV-CT,1.0,0.0,1.0,43.80015,22.261219
SERV-CT,0.0,0.0,0.0,30.891413,29.045021
SERV-CT,0.0,0.0,0.0,26.94552,41.397263
SERV-CT,0.0,0.0,0.0,26.927397,41.57694
SERV-CT,1.0,0.0,1.0,60.198696,8.47868
SERV-CT,1.0,0.0,1.0,49.112476,-6.2659035
SERV-CT,0.0,1.0,0.0,13.168468,65.077194
SERV-CT,0.0,1.0,0.0,18.704788,60.911446
SERV-CT,0.0,1.0,0.0,34.209366,47.449184
