phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_1,StereoAnywhere,['000470'],2468,0.0529695488512516,0.04308177903294563,0.05379406735301018,0.044675063341856
test,dataset_7_keyframe_1,StereoAnywhere,['000470'],2459,0.03907204791903496,0.026677211746573448,0.043042782694101334,0.031971804797649384
test,dataset_7_keyframe_1,StereoAnywhere,['000474'],2385,0.03235960006713867,0.024993110448122025,0.03517085313796997,0.02949104644358158
test,dataset_7_keyframe_1,StereoAnywhere,['000474'],2403,0.03991564363241196,0.03024205192923546,0.04508563131093979,0.03631604462862015
test,dataset_7_keyframe_1,StereoAnywhere,['000474'],2309,0.03618515282869339,0.027306221425533295,0.03977961093187332,0.032568179070949554
test,dataset_7_keyframe_1,StereoAnywhere,['000474'],2098,0.05649673938751221,0.0499366819858551,0.05944553762674332,0.05386335775256157
test,dataset_7_keyframe_1,StereoAnywhere,['000478'],2015,0.07169420272111893,0.06409545987844467,0.0744113102555275,0.06760309636592865
test,dataset_7_keyframe_1,StereoAnywhere,['000478'],1974,0.05057644098997116,0.04459122195839882,0.05347982421517372,0.04880673810839653
test,dataset_7_keyframe_1,StereoAnywhere,['000478'],1944,0.04279270023107529,0.030648015439510345,0.04491335153579712,0.03475135937333107
test,dataset_7_keyframe_1,StereoAnywhere,['000478'],1910,0.035153429955244064,0.025259431451559067,0.039930958300828934,0.03145023062825203
test,dataset_7_keyframe_1,StereoAnywhere,['000482'],1861,0.06227169185876846,0.04502241685986519,0.06484036892652512,0.04917317256331444
test,dataset_7_keyframe_1,StereoAnywhere,['000482'],1873,0.06976882368326187,0.04721783101558685,0.07301285862922668,0.052016716450452805
test,dataset_7_keyframe_1,StereoAnywhere,['000482'],1867,0.02798772044479847,0.019405709579586983,0.032172564417123795,0.026099173352122307
test,dataset_7_keyframe_1,StereoAnywhere,['000482'],1981,0.0521920770406723,0.0354803167283535,0.05514761060476303,0.04071028530597687
test,dataset_7_keyframe_1,StereoAnywhere,['000486'],1894,0.030304988846182823,0.021558595821261406,0.03443104028701782,0.02794646844267845
test,dataset_7_keyframe_1,StereoAnywhere,['000486'],1974,0.03668135032057762,0.03298460319638252,0.03851379454135895,0.035589564591646194
test,dataset_7_keyframe_1,StereoAnywhere,['000486'],1937,0.043441545218229294,0.02973427064716816,0.04726530238986015,0.03522966802120209
test,dataset_7_keyframe_1,StereoAnywhere,['000486'],2024,0.025448519736528397,0.01998722366988659,0.029590193182229996,0.025964708998799324
test,dataset_7_keyframe_1,StereoAnywhere,['000490'],1996,0.044305771589279175,0.03005295619368553,0.04647151008248329,0.034878626465797424
test,dataset_7_keyframe_1,StereoAnywhere,['000490'],2039,0.03475290536880493,0.030918678268790245,0.04023265466094017,0.03679170459508896
test,dataset_7_keyframe_1,StereoAnywhere,['000490'],2186,0.03303496539592743,0.019501110538840294,0.036857131868600845,0.025976814329624176
test,dataset_7_keyframe_1,StereoAnywhere,['000490'],2221,0.03150986135005951,0.017152363434433937,0.0376514233648777,0.02654312364757061
test,dataset_7_keyframe_1,StereoAnywhere,['000494'],2214,0.03562334552407265,0.023704633116722107,0.03853106126189232,0.028311878442764282
test,dataset_7_keyframe_1,StereoAnywhere,['000494'],2243,0.04685582220554352,0.023964297026395798,0.05105222389101982,0.030619600787758827
test,dataset_7_keyframe_1,StereoAnywhere,['000494'],2254,0.03367948159575462,0.02350820228457451,0.03726993128657341,0.029587632045149803
test,dataset_7_keyframe_1,StereoAnywhere,['000494'],2290,0.037429120391607285,0.027428513392806053,0.04193233698606491,0.0333813801407814
test,dataset_7_keyframe_1,StereoAnywhere,['000498'],2324,0.028908800333738327,0.01860024966299534,0.035870883613824844,0.027886349707841873
test,dataset_7_keyframe_1,StereoAnywhere,['000498'],2327,0.03485780209302902,0.024332180619239807,0.04046459496021271,0.031922534108161926
test,dataset_7_keyframe_1,StereoAnywhere,['000498'],2239,0.03628845512866974,0.02319047413766384,0.042380716651678085,0.03323753550648689
test,dataset_7_keyframe_1,StereoAnywhere,['000498'],2267,0.038357071578502655,0.022385431453585625,0.04497281834483147,0.03146268054842949
test,dataset_7_keyframe_1,StereoAnywhere,['000502'],2288,0.03967093676328659,0.027386922389268875,0.04463005065917969,0.034751344472169876
test,dataset_7_keyframe_1,StereoAnywhere,['000502'],2271,0.040179431438446045,0.026518026366829872,0.044474609196186066,0.03364067152142525
test,dataset_7_keyframe_1,StereoAnywhere,['000502'],2255,0.037777312099933624,0.02549818530678749,0.042101792991161346,0.03231067210435867
test,dataset_7_keyframe_1,StereoAnywhere,['000502'],2309,0.03309834003448486,0.02176094613969326,0.04168696328997612,0.03199705481529236
test,dataset_7_keyframe_1,StereoAnywhere,['000506'],2265,0.043217483907938004,0.0325881727039814,0.048574551939964294,0.04018391668796539
test,dataset_7_keyframe_1,StereoAnywhere,['000506'],2168,0.05358891189098358,0.031274620443582535,0.05967094004154205,0.03970205783843994
test,dataset_7_keyframe_1,StereoAnywhere,['000506'],2125,0.061091504991054535,0.03248106315732002,0.06332425028085709,0.038863468915224075
test,dataset_7_keyframe_1,StereoAnywhere,['000506'],1993,0.05263041332364082,0.030561352148652077,0.060301702469587326,0.03961106762290001
test,dataset_7_keyframe_1,StereoAnywhere,['000510'],1968,0.05013493075966835,0.027943406254053116,0.0558965764939785,0.0362262949347496
test,dataset_7_keyframe_1,StereoAnywhere,['000510'],1983,0.03526339307427406,0.02199399843811989,0.04006371647119522,0.028520017862319946
test,dataset_7_keyframe_1,StereoAnywhere,['000510'],1918,0.04033229872584343,0.022729745134711266,0.045653875917196274,0.0318852998316288
test,dataset_7_keyframe_1,StereoAnywhere,['000510'],1934,0.04301292076706886,0.02400059998035431,0.04539298638701439,0.029926232993602753
test,dataset_7_keyframe_1,StereoAnywhere,['000514'],1926,0.045691072940826416,0.029995793476700783,0.05028222128748894,0.03790595382452011
test,dataset_7_keyframe_1,StereoAnywhere,['000514'],1813,0.04553993418812752,0.02513287588953972,0.0487251952290535,0.03257613256573677
test,dataset_7_keyframe_1,StereoAnywhere,['000514'],1887,0.028534116223454475,0.021211879327893257,0.03445042297244072,0.02856043353676796
test,dataset_7_keyframe_1,StereoAnywhere,['000514'],1810,0.036642175167798996,0.019256440922617912,0.037205275148153305,0.02488221973180771
test,dataset_7_keyframe_1,StereoAnywhere,['000518'],1871,0.04334230348467827,0.03242165222764015,0.04853066802024841,0.04005194827914238
test,dataset_7_keyframe_1,StereoAnywhere,['000518'],1706,0.03158076852560043,0.016395682469010353,0.03657015413045883,0.02488407865166664
test,dataset_7_keyframe_1,StereoAnywhere,['000518'],1692,0.028768807649612427,0.01825120486319065,0.03230058774352074,0.024535082280635834
test,dataset_7_keyframe_1,StereoAnywhere,['000518'],1762,0.06386720389127731,0.030919581651687622,0.06634946912527084,0.03557258099317551
test,dataset_7_keyframe_1,StereoAnywhere,['000522'],1830,0.0586664117872715,0.04245612397789955,0.06211873143911362,0.04915667325258255
test,dataset_7_keyframe_1,StereoAnywhere,['000522'],1794,0.040117297321558,0.023465942591428757,0.04717271775007248,0.03284760192036629
test,dataset_7_keyframe_1,StereoAnywhere,['000522'],1719,0.04157627001404762,0.02377433143556118,0.04903039708733559,0.034374941140413284
test,dataset_7_keyframe_1,StereoAnywhere,['000522'],1788,0.06668049097061157,0.02801547758281231,0.0669868215918541,0.03436851501464844
test,dataset_7_keyframe_1,StereoAnywhere,['000526'],1781,0.07320420444011688,0.04975581169128418,0.0779988169670105,0.05708746984601021
test,dataset_7_keyframe_1,StereoAnywhere,['000526'],1801,0.027129080146551132,0.01399097591638565,0.035641010850667953,0.025845108553767204
test,dataset_7_keyframe_1,StereoAnywhere,['000526'],1906,0.04597201570868492,0.02380809746682644,0.049793172627687454,0.03042781352996826
test,dataset_7_keyframe_1,StereoAnywhere,['000526'],1876,0.05447395145893097,0.02345602586865425,0.060365114361047745,0.03244072571396828
test,dataset_7_keyframe_1,StereoAnywhere,['000530'],1930,0.03363557532429695,0.020678412169218063,0.03913836553692818,0.029555363580584526
test,dataset_7_keyframe_1,StereoAnywhere,['000530'],1913,0.033439990133047104,0.021774988621473312,0.038812305778265,0.02974587120115757
test,dataset_7_keyframe_1,StereoAnywhere,['000530'],1851,0.028087133541703224,0.016977448016405106,0.035839591175317764,0.027041010558605194
test,dataset_7_keyframe_1,StereoAnywhere,['000530'],1876,0.029119009152054787,0.013714850880205631,0.032919708639383316,0.023056238889694214
test,dataset_7_keyframe_1,StereoAnywhere,['000534'],1893,0.02958279475569725,0.02138025499880314,0.03863464295864105,0.032454755157232285
test,dataset_7_keyframe_1,StereoAnywhere,['000534'],1811,0.027337834239006042,0.0162564255297184,0.03230927884578705,0.02473287470638752
test,dataset_7_keyframe_1,StereoAnywhere,['000534'],1806,0.035340748727321625,0.023410243913531303,0.043625373393297195,0.034614454954862595
test,dataset_7_keyframe_1,StereoAnywhere,['000534'],1774,0.034767769277095795,0.018036523833870888,0.044282689690589905,0.03196864202618599
test,dataset_7_keyframe_1,StereoAnywhere,['000538'],1747,0.030750952661037445,0.01907876506447792,0.0391899049282074,0.030149130150675774
test,dataset_7_keyframe_1,StereoAnywhere,['000538'],1754,0.02712441049516201,0.015301590785384178,0.03525029495358467,0.02786516211926937
test,dataset_7_keyframe_1,StereoAnywhere,['000538'],1690,0.036902930587530136,0.018308045342564583,0.0446566604077816,0.030583703890442848
test,dataset_7_keyframe_1,StereoAnywhere,['000538'],1679,0.03015320934355259,0.01877492293715477,0.03880156949162483,0.0297045037150383
test,dataset_7_keyframe_1,StereoAnywhere,['000542'],1660,0.023915642872452736,0.015143551863729954,0.032744210213422775,0.02775389514863491
test,dataset_7_keyframe_1,StereoAnywhere,['000542'],1630,0.039437223225831985,0.021269075572490692,0.046045932918787,0.032055050134658813
test,dataset_7_keyframe_1,StereoAnywhere,['000542'],1703,0.022116919979453087,0.012688047252595425,0.030590789392590523,0.02376110851764679
test,dataset_7_keyframe_1,StereoAnywhere,['000542'],1648,0.01608164981007576,0.007560337893664837,0.024790706112980843,0.02025066316127777
test,dataset_7_keyframe_1,StereoAnywhere,['000546'],1654,0.02250942960381508,0.01580139994621277,0.030762609094381332,0.026862269267439842
test,dataset_7_keyframe_1,StereoAnywhere,['000546'],1712,0.022074395790696144,0.013679629191756248,0.028621098026633263,0.022388484328985214
test,dataset_7_keyframe_1,StereoAnywhere,['000546'],1652,0.037758275866508484,0.020565031096339226,0.04317080229520798,0.029967188835144043
test,dataset_7_keyframe_1,StereoAnywhere,['000546'],1592,0.03612999990582466,0.022885583341121674,0.04213773459196091,0.03247883543372154
test,dataset_7_keyframe_1,StereoAnywhere,['000550'],1606,0.02997012250125408,0.019527914002537727,0.04052046686410904,0.03356567397713661
test,dataset_7_keyframe_1,StereoAnywhere,['000550'],1580,0.02549327164888382,0.014452298171818256,0.03456304967403412,0.02760254591703415
test,dataset_7_keyframe_1,StereoAnywhere,['000550'],1488,0.03407333418726921,0.019692836329340935,0.04201652482151985,0.03177562355995178
test,dataset_7_keyframe_1,StereoAnywhere,['000550'],1623,0.02754143252968788,0.013409540057182312,0.03832076117396355,0.02857382595539093
test,dataset_7_keyframe_1,StereoAnywhere,['000554'],1559,0.03410618007183075,0.022531019523739815,0.043140482157468796,0.03437783196568489
test,dataset_7_keyframe_1,StereoAnywhere,['000554'],1539,0.03969341889023781,0.018274053931236267,0.046820200979709625,0.03299521654844284
test,dataset_7_keyframe_1,StereoAnywhere,['000554'],1572,0.03302529826760292,0.018076682463288307,0.04247976839542389,0.031804993748664856
test,dataset_7_keyframe_1,StereoAnywhere,['000554'],1543,0.0372893325984478,0.016535449773073196,0.049003563821315765,0.033038362860679626
test,dataset_7_keyframe_1,StereoAnywhere,['000558'],1560,0.050879739224910736,0.029138492420315742,0.05851280316710472,0.043094098567962646
test,dataset_7_keyframe_1,StereoAnywhere,['000558'],1507,0.04545004665851593,0.027935590595006943,0.05759146809577942,0.044568613171577454
test,dataset_7_keyframe_1,StereoAnywhere,['000558'],1512,0.049524568021297455,0.026090379804372787,0.056897107511758804,0.040524717420339584
test,dataset_7_keyframe_1,StereoAnywhere,['000558'],1533,0.03253508731722832,0.020330773666501045,0.04218865558505058,0.0339062437415123
test,dataset_7_keyframe_1,StereoAnywhere,['000562'],1516,0.0370514951646328,0.019275089725852013,0.04441538825631142,0.032880283892154694
test,dataset_7_keyframe_1,StereoAnywhere,['000562'],1536,0.02654927968978882,0.012608910910785198,0.03638271242380142,0.026093915104866028
test,dataset_7_keyframe_1,StereoAnywhere,['000562'],1492,0.03525637835264206,0.021521195769309998,0.043906766921281815,0.034952349960803986
test,dataset_7_keyframe_1,StereoAnywhere,['000562'],1544,0.03970995545387268,0.01923414133489132,0.04799354448914528,0.03279075771570206
test,dataset_7_keyframe_1,StereoAnywhere,['000566'],1501,0.038787636905908585,0.023219363763928413,0.04694776609539986,0.03754674643278122
test,dataset_7_keyframe_1,StereoAnywhere,['000566'],1492,0.03000440075993538,0.015932707116007805,0.03973562642931938,0.03122607246041298
test,dataset_7_keyframe_1,StereoAnywhere,['000566'],1521,0.03034956008195877,0.018189312890172005,0.03706372156739235,0.02743719331920147
test,dataset_7_keyframe_1,StereoAnywhere,['000566'],1484,0.03869504854083061,0.014297605492174625,0.04477550834417343,0.027872417122125626
test,dataset_7_keyframe_1,StereoAnywhere,['000570'],1509,0.03167975693941116,0.022363733500242233,0.03994688391685486,0.03382561728358269
test,dataset_7_keyframe_1,StereoAnywhere,['000570'],1534,0.025820113718509674,0.014267301186919212,0.03468460589647293,0.026615692302584648
test,dataset_7_keyframe_1,StereoAnywhere,['000570'],1517,0.02967905066907406,0.016947690397500992,0.03604026138782501,0.028160909190773964
test,dataset_7_keyframe_1,StereoAnywhere,['000570'],1526,0.021721482276916504,0.012110723182559013,0.030450699850916862,0.024183740839362144
test,dataset_7_keyframe_1,StereoAnywhere,['000574'],1486,0.021675726398825645,0.013465583324432373,0.031858112663030624,0.02690771594643593
test,dataset_7_keyframe_1,StereoAnywhere,['000574'],1474,0.031928736716508865,0.017040755599737167,0.040836941450834274,0.029617294669151306
test,dataset_7_keyframe_1,StereoAnywhere,['000574'],1486,0.034149494022130966,0.01616165041923523,0.04037947952747345,0.029100719839334488
test,dataset_7_keyframe_1,StereoAnywhere,['000574'],1521,0.033809807151556015,0.01870770752429962,0.042403243482112885,0.031493328511714935
test,dataset_7_keyframe_1,StereoAnywhere,['000578'],1438,0.04262470453977585,0.03257633373141289,0.05219310149550438,0.04656941443681717
test,dataset_7_keyframe_1,StereoAnywhere,['000578'],1467,0.057793036103248596,0.030615029856562614,0.061427924782037735,0.043371833860874176
test,dataset_7_keyframe_1,StereoAnywhere,['000578'],1467,0.03665974736213684,0.024119164794683456,0.04872366040945053,0.03952573984861374
test,dataset_7_keyframe_1,StereoAnywhere,['000578'],1399,0.039781782776117325,0.02015935257077217,0.044733207672834396,0.03689952194690704
test,dataset_7_keyframe_1,StereoAnywhere,['000582'],1348,0.04623411223292351,0.029475729912519455,0.054983969777822495,0.043028127402067184
test,dataset_7_keyframe_1,StereoAnywhere,['000582'],1334,0.048605214804410934,0.019688032567501068,0.06745265424251556,0.04772258549928665
test,dataset_7_keyframe_1,StereoAnywhere,['000582'],1292,0.04008025676012039,0.015156211331486702,0.04871752858161926,0.03727860748767853
test,dataset_7_keyframe_1,StereoAnywhere,['000582'],1267,0.030825534835457802,0.009414883330464363,0.04561488330364227,0.03818954527378082
test,dataset_7_keyframe_1,StereoAnywhere,['000586'],1337,0.03773096203804016,0.016508132219314575,0.04505995288491249,0.03958582133054733
test,dataset_7_keyframe_1,StereoAnywhere,['000586'],1215,0.06167282164096832,0.025176307186484337,0.056490182876586914,0.04342250898480415
test,dataset_7_keyframe_1,StereoAnywhere,['000586'],1220,0.045361410826444626,0.018353136256337166,0.053759947419166565,0.0430222786962986
test,dataset_7_keyframe_1,StereoAnywhere,['000586'],1154,0.03830164670944214,0.01413719542324543,0.049493297934532166,0.04227687790989876
