dataset,metric_scope,backbone,specimen,session,anchor_id,frame_id,step_since_reset,reset,support_coverage,raw_mc_inconsistency,temporal_module_mc_inconsistency,update_magnitude,temporal_weight,fb_confidence
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_939115285,2,0,0.9318287372589111,0.3860011398792267,0.24175390601158142,0.04440556839108467,0.15255893766880035,0.40353164076805115
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_972905158,3,0,0.9863040447235107,0.23729057610034943,0.07547643780708313,0.18100154399871826,0.6391336917877197,0.7500203847885132
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.5709130764007568,0.18371622264385223,0.3871968686580658,0.45028549432754517,0.4236272871494293
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.5125546455383301,0.3032315671443939,0.17787054181098938,0.455154687166214,0.8990573287010193
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.5090556740760803,0.13269244134426117,0.4606480598449707,0.5779637694358826,0.3223632872104645
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_072286367,1,1,0.9762731790542603,0.2306816279888153,0.18780826032161713,0.042873382568359375,0.21754120290279388,0.47550249099731445
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_105276823,2,0,0.992515504360199,0.23348993062973022,0.13863858580589294,0.11009657382965088,0.4325944185256958,0.6927348375320435
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_139412641,3,0,0.9551697969436646,0.35938018560409546,0.2626884877681732,0.081571564078331,0.3731244206428528,0.2670346200466156
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.5709130764007568,0.18371622264385223,0.3871968686580658,0.45028549432754517,0.4236272871494293
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.5125546455383301,0.3032315671443939,0.17787054181098938,0.455154687166214,0.8990573287010193
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.5090556740760803,0.13269244134426117,0.4606480598449707,0.5779637694358826,0.3223632872104645
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_540990352,1,1,0.9875000715255737,0.8564876914024353,0.20440901815891266,0.6520787477493286,0.6672375798225403,0.6719591021537781
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_574457168,2,0,0.9861497282981873,1.0903278589248657,0.42669394612312317,0.11889425665140152,0.44358333945274353,0.20173358917236328
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_607564926,3,0,0.9869599342346191,0.3709474205970764,0.21997766196727753,0.1447650045156479,0.5022550225257874,0.5450655221939087
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_407682657,1,1,0.9864969849586487,0.8783727884292603,0.8380143642425537,0.04035845026373863,0.2007109373807907,0.7510572075843811
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_440113067,2,0,0.9741512537002563,1.1439374685287476,0.40943244099617004,0.7241548895835876,0.6477124691009521,0.21427185833454132
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_474355459,3,0,0.9878087043762207,0.8281301856040955,0.24207903444766998,0.340777188539505,0.5488936901092529,0.6854039430618286
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.4469628632068634,0.42636939883232117,0.02059348300099373,0.1934807449579239,0.6741319298744202
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,0.7884418964385986,0.38726574182510376,0.39827588200569153,0.5035963654518127,0.37450069189071655
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.587731122970581,0.3796376585960388,0.1798839122056961,0.34085527062416077,0.8634539246559143
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_840893745,1,1,0.9875386357307434,0.8390658497810364,0.7969030737876892,0.04216274991631508,0.1797696202993393,0.786686360836029
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_874614238,2,0,0.9899306297302246,0.8711082935333252,0.49041441082954407,0.370265394449234,0.4769924581050873,0.282320111989975
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_907970428,3,0,0.9869599342346191,0.3545716106891632,0.10488556325435638,0.5420793890953064,0.5596199035644531,0.9217556715011597
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.546114981174469,0.28988730907440186,0.25622761249542236,0.4692172706127167,0.7460893392562866
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,1.0506525039672852,0.2635941803455353,0.9765984416007996,0.6768759489059448,0.26780277490615845
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,1.2835297584533691,0.37231987714767456,1.0771722793579102,0.6095250248908997,0.6057024598121643
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.4469628632068634,0.42636939883232117,0.02059348300099373,0.1934807449579239,0.6741319298744202
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,0.7884418964385986,0.38726574182510376,0.39827588200569153,0.5035963654518127,0.37450069189071655
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.587731122970581,0.3796376585960388,0.1798839122056961,0.34085527062416077,0.8634539246559143
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.48597657680511475,0.37419968843460083,0.11177682876586914,0.34438884258270264,0.6657810211181641
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,1.5139992237091064,0.3814147114753723,1.2240315675735474,0.6317462921142578,0.35475102066993713
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.45714426040649414,0.12426957488059998,1.027109146118164,0.61570805311203,0.7335066795349121
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.546114981174469,0.28988730907440186,0.25622761249542236,0.4692172706127167,0.7460893392562866
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,1.0506525039672852,0.2635941803455353,0.9765984416007996,0.6768759489059448,0.26780277490615845
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,1.2835297584533691,0.37231987714767456,1.0771722793579102,0.6095250248908997,0.6057024598121643
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,1.0942999124526978,0.0952908843755722,0.9990090131759644,0.5435779094696045,0.7705207467079163
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,1.2934178113937378,0.4696921706199646,0.8097284436225891,0.5561689734458923,0.29018351435661316
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.8568981289863586,0.3139857053756714,1.128526210784912,0.5803846120834351,0.6266499161720276
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.48597657680511475,0.37419968843460083,0.11177682876586914,0.34438884258270264,0.6657810211181641
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,1.5139992237091064,0.3814147114753723,1.2240315675735474,0.6317462921142578,0.35475102066993713
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.45714426040649414,0.12426957488059998,1.027109146118164,0.61570805311203,0.7335066795349121
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,1.6131104230880737,0.3433617055416107,1.2697486877441406,0.579058825969696,0.8138967752456665
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,1.5267051458358765,0.5329070687294006,1.2109566926956177,0.6592157483100891,0.4241922199726105
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,1.331703543663025,0.35602158308029175,1.192217230796814,0.5682329535484314,0.6943174600601196
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,1.0942999124526978,0.0952908843755722,0.9990090131759644,0.5435779094696045,0.7705207467079163
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,1.2934178113937378,0.4696921706199646,0.8097284436225891,0.5561689734458923,0.29018351435661316
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.8568981289863586,0.3139857053756714,1.128526210784912,0.5803846120834351,0.6266499161720276
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_340857744,1,1,0.9805170297622681,2.6628479957580566,0.9171287417411804,1.7457195520401,0.6369549036026001,0.5065323114395142
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_374372243,2,0,0.9859954118728638,1.1474089622497559,0.2840500473976135,1.1243585348129272,0.6424592137336731,0.5040705800056458
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_407700300,3,0,0.9722608327865601,1.4155595302581787,0.5139103531837463,0.7568944096565247,0.5105113983154297,0.5721308588981628
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,1.6131104230880737,0.3433617055416107,1.2697486877441406,0.579058825969696,0.8138967752456665
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,1.5267051458358765,0.5329070687294006,1.2109566926956177,0.6592157483100891,0.4241922199726105
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,1.331703543663025,0.35602158308029175,1.192217230796814,0.5682329535484314,0.6943174600601196
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_907954931,1,1,0.9870370626449585,0.2814882695674896,0.21444322168827057,0.06704506278038025,0.26932209730148315,0.5724714398384094
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_941233396,2,0,0.9608411192893982,0.38251638412475586,0.3074234127998352,0.04546269774436951,0.09483325481414795,0.22272570431232452
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_974280118,3,0,0.9875386357307434,0.23356498777866364,0.10067027062177658,0.15686166286468506,0.5538613796234131,0.7784576416015625
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_340250730,1,1,0.9869213700294495,0.1988951712846756,0.15502528846263885,0.04386990889906883,0.4244670271873474,0.7289190888404846
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_374892234,2,0,0.991319477558136,0.22214628756046295,0.1696261167526245,0.03593820333480835,0.35043177008628845,0.25125381350517273
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_408067703,3,0,0.9907407760620117,0.22998343408107758,0.12358395010232925,0.10707492381334305,0.552155077457428,0.7914204597473145
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_107763528,1,1,0.9875386357307434,0.3202838897705078,0.18883304297924042,0.13145087659358978,0.568699836730957,0.8618504405021667
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_140844345,2,0,0.9781635999679565,0.27381524443626404,0.17094466090202332,0.14014913141727448,0.45834875106811523,0.22825969755649567
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_174271583,3,0,0.981751561164856,0.24833397567272186,0.1097249761223793,0.22277870774269104,0.5331466197967529,0.5934993624687195
D4D,no_reference_prediction_space,RAFT-Stereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__start,specimen_3__2025_05_08-14_34_16__1746707662_142436265,1,1,0.9875386357307434,0.1883656084537506,0.1636626422405243,0.024702971801161766,0.32491639256477356,0.8369568586349487
