dataset,item_id,candidate,comparison,shared_valid_count,shared_valid_ratio,median_disparity_px,mean_local_rgb_l1,mean_ternary_census
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_1,raw_RAFT-Stereo_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,37,0.001427469135802469,5.79296875,0.0003912959364242852,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.25,raw_StereoAnywhere_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_1,raw_StereoAnywhere_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,37,0.001427469135802469,24.890625,0.0006523028714582324,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.125,zivid_scales_common,37,0.001427469135802469,2.9885237216949463,0.0015071327798068523,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.2,zivid_scales_common,37,0.001427469135802469,4.781638145446777,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.25,zivid_scales_common,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.333333,zivid_scales_common,37,0.001427469135802469,7.969396591186523,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.5,zivid_scales_common,37,0.001427469135802469,11.954094886779785,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.75,zivid_scales_common,37,0.001427469135802469,17.931142807006836,0.0015393923968076706,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_1,zivid_scales_common,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.25,raw_S2M2-S_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_1,raw_S2M2-S_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,raw_S2M2-S,raw_S2M2-S_paired,37,0.001427469135802469,22.435882568359375,0.0006587858079001307,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_1,raw_RAFT-Stereo_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,37,0.001427469135802469,5.79296875,0.0003912959364242852,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_0.25,raw_StereoAnywhere_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,zivid_scale_1,raw_StereoAnywhere_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,37,0.001427469135802469,24.890625,0.0006523028714582324,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.125,zivid_scales_common,23,0.0008873456790123457,3.3970401287078857,0.0018265587277710438,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.2,zivid_scales_common,23,0.0008873456790123457,5.4352641105651855,0.0018276006449013948,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.25,zivid_scales_common,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.333333,zivid_scales_common,23,0.0008873456790123457,9.0587739944458,0.001826493302360177,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.5,zivid_scales_common,23,0.0008873456790123457,13.588160514831543,0.0018405542941763997,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.75,zivid_scales_common,23,0.0008873456790123457,20.382240295410156,0.0018429172923788428,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_1,zivid_scales_common,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.25,raw_S2M2-S_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_1,raw_S2M2-S_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,raw_S2M2-S,raw_S2M2-S_paired,23,0.0008873456790123457,21.625995635986328,0.001749255694448948,0.020851818844676018
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_1,raw_RAFT-Stereo_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,23,0.0008873456790123457,5.71875,0.00045538556878454983,0.011091393418610096
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_0.25,raw_StereoAnywhere_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,zivid_scale_1,raw_StereoAnywhere_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_2__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,23,0.0008873456790123457,18.46875,0.0014072556514292955,0.03948535770177841
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.125,zivid_scales_common,23,0.0008873456790123457,3.3970401287078857,0.0018265587277710438,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.2,zivid_scales_common,23,0.0008873456790123457,5.4352641105651855,0.0018276006449013948,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.25,zivid_scales_common,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.333333,zivid_scales_common,23,0.0008873456790123457,9.0587739944458,0.001826493302360177,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.5,zivid_scales_common,23,0.0008873456790123457,13.588160514831543,0.0018405542941763997,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.75,zivid_scales_common,23,0.0008873456790123457,20.382240295410156,0.0018429172923788428,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_1,zivid_scales_common,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.25,raw_S2M2-S_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_1,raw_S2M2-S_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,raw_S2M2-S,raw_S2M2-S_paired,23,0.0008873456790123457,21.625995635986328,0.001749255694448948,0.020851818844676018
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_1,raw_RAFT-Stereo_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,23,0.0008873456790123457,5.71875,0.00045538556878454983,0.011091393418610096
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_0.25,raw_StereoAnywhere_paired,23,0.0008873456790123457,6.7940802574157715,0.0018335216445848346,0.03105590119957924
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,zivid_scale_1,raw_StereoAnywhere_paired,23,0.0008873456790123457,27.176321029663086,0.001831137458793819,0.009760425426065922
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,23,0.0008873456790123457,18.46875,0.0014072556514292955,0.03948535770177841
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.125,zivid_scales_common,15,0.0005787037037037037,4.398563385009766,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.2,zivid_scales_common,15,0.0005787037037037037,7.037701606750488,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.25,zivid_scales_common,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.333333,zivid_scales_common,15,0.0005787037037037037,11.72950267791748,0.01069671381264925,0.10272107273340225
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.5,zivid_scales_common,15,0.0005787037037037037,17.594253540039062,0.011336308903992176,0.15442177653312683
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.75,zivid_scales_common,15,0.0005787037037037037,26.391380310058594,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_1,zivid_scales_common,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.25,raw_S2M2-S_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_1,raw_S2M2-S_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,raw_S2M2-S,raw_S2M2-S_paired,15,0.0005787037037037037,27.962190628051758,0.01821744628250599,0.010204081423580647
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_1,raw_RAFT-Stereo_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,15,0.0005787037037037037,7.93359375,0.002399679273366928,0.004081632476300001
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_0.25,raw_StereoAnywhere_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,zivid_scale_1,raw_StereoAnywhere_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_3__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,15,0.0005787037037037037,7.81640625,0.006107171066105366,0.004761904943734407
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.125,zivid_scales_common,15,0.0005787037037037037,4.398563385009766,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.2,zivid_scales_common,15,0.0005787037037037037,7.037701606750488,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.25,zivid_scales_common,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.333333,zivid_scales_common,15,0.0005787037037037037,11.72950267791748,0.01069671381264925,0.10272107273340225
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.5,zivid_scales_common,15,0.0005787037037037037,17.594253540039062,0.011336308903992176,0.15442177653312683
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.75,zivid_scales_common,15,0.0005787037037037037,26.391380310058594,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_1,zivid_scales_common,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.25,raw_S2M2-S_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_1,raw_S2M2-S_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,raw_S2M2-S,raw_S2M2-S_paired,15,0.0005787037037037037,27.962190628051758,0.01821744628250599,0.010204081423580647
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_1,raw_RAFT-Stereo_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,15,0.0005787037037037037,7.93359375,0.002399679273366928,0.004081632476300001
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_0.25,raw_StereoAnywhere_paired,15,0.0005787037037037037,8.797126770019531,0.010615210980176926,0.06734693795442581
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,zivid_scale_1,raw_StereoAnywhere_paired,15,0.0005787037037037037,35.188507080078125,0.011655800975859165,0.2340136170387268
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,15,0.0005787037037037037,7.81640625,0.006107171066105366,0.004761904943734407
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.125,zivid_scales_common,75,0.0028935185185185184,4.478033542633057,0.011103621684014797,0.10734694451093674
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.2,zivid_scales_common,75,0.0028935185185185184,7.164853572845459,0.010551534593105316,0.052517008036375046
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.25,zivid_scales_common,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.333333,zivid_scales_common,75,0.0028935185185185184,11.941423416137695,0.010602409951388836,0.07278911769390106
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.5,zivid_scales_common,75,0.0028935185185185184,17.912134170532227,0.013064193539321423,0.21401359140872955
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.75,zivid_scales_common,75,0.0028935185185185184,26.868202209472656,0.010707094334065914,0.0771428570151329
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_1,zivid_scales_common,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.25,raw_S2M2-S_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_1,raw_S2M2-S_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,raw_S2M2-S,raw_S2M2-S_paired,75,0.0028935185185185184,26.13542938232422,0.016353663057088852,0.05061224475502968
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_1,raw_RAFT-Stereo_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,75,0.0028935185185185184,6.87109375,0.0048452140763401985,0.027755098417401314
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_0.25,raw_StereoAnywhere_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,zivid_scale_1,raw_StereoAnywhere_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_4__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,75,0.0028935185185185184,7.3984375,0.0064582317136228085,0.02489795908331871
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.125,zivid_scales_common,75,0.0028935185185185184,4.478033542633057,0.011103621684014797,0.10734694451093674
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.2,zivid_scales_common,75,0.0028935185185185184,7.164853572845459,0.010551534593105316,0.052517008036375046
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.25,zivid_scales_common,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.333333,zivid_scales_common,75,0.0028935185185185184,11.941423416137695,0.010602409951388836,0.07278911769390106
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.5,zivid_scales_common,75,0.0028935185185185184,17.912134170532227,0.013064193539321423,0.21401359140872955
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.75,zivid_scales_common,75,0.0028935185185185184,26.868202209472656,0.010707094334065914,0.0771428570151329
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_1,zivid_scales_common,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.25,raw_S2M2-S_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_1,raw_S2M2-S_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,raw_S2M2-S,raw_S2M2-S_paired,75,0.0028935185185185184,26.13542938232422,0.016353663057088852,0.05061224475502968
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_1,raw_RAFT-Stereo_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,75,0.0028935185185185184,6.87109375,0.0048452140763401985,0.027755098417401314
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_0.25,raw_StereoAnywhere_paired,75,0.0028935185185185184,8.956067085266113,0.010520688258111477,0.05238094925880432
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,zivid_scale_1,raw_StereoAnywhere_paired,75,0.0028935185185185184,35.82426834106445,0.014017807319760323,0.19891156256198883
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,75,0.0028935185185185184,7.3984375,0.0064582317136228085,0.02489795908331871
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.125,zivid_scales_common,47,0.0018132716049382715,4.1973395347595215,0.02631981298327446,0.2036474049091339
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.2,zivid_scales_common,47,0.0018132716049382715,6.715743541717529,0.02594698779284954,0.13699522614479065
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.25,zivid_scales_common,47,0.0018132716049382715,8.394679069519043,0.025752881541848183,0.10963959246873856
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.333333,zivid_scales_common,47,0.0018132716049382715,11.19290542602539,0.02596057951450348,0.12657402455806732
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.5,zivid_scales_common,47,0.0018132716049382715,16.789358139038086,0.026704998686909676,0.2266608476638794
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_0.75,zivid_scales_common,47,0.0018132716049382715,25.184036254882812,0.02604673057794571,0.15762050449848175
D4D,specimen_3__2025_05_08-14_34_16__Clip_5__end,zivid_scale_1,zivid_scales_common,47,0.0018132716049382715,33.57871627807617,0.02713935635983944,0.24989143013954163
