budget,seed,source,epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s,provenance,validation_total,validation_classification,validation_regression,validation_ranking,validation_fusion,validation_weight_regularizer,validation_best_gain,validation_best_coverage,validation_harm_cost_fraction,validation_probability_threshold,validation_utility_threshold,validation_constraint_feasible,validation_wall_s
3x,20260722,train,7,27811,0.5034321987232122,0.34877307571633887,0.020651849598504027,0.054941127611206515,0.122001563560212,0.042981700575564746,0.0017559875842024092,0.8054336022469215,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,8,31784,0.4894932959910427,0.3368524407178891,0.019881856137868595,0.05348198713707554,0.12102530841166405,0.04152055774441961,0.0016856740760398498,0.9338416548853274,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,9,35757,0.4830770064984525,0.3297067292497826,0.019182190397194532,0.05261115573467103,0.1223590818042507,0.04133631209117353,0.00160839598967684,0.9274495853169356,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,10,39730,0.47261176093298873,0.3228109725360685,0.018603065171450838,0.051534481961296515,0.11952706397185935,0.040443034907777155,0.001524999999999046,0.7848951579944696,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,11,43703,0.4660349188003527,0.31730662066496024,0.017832350057040865,0.04998655322492132,0.11951058190829326,0.039024751971897954,0.0014363998109211242,1.040163272555219,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,12,47676,0.45883618501663626,0.31150662051708355,0.01728546166749263,0.049100081030684466,0.11876967538740292,0.038210866675099646,0.0013435661446553754,0.9416706723277457,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,13,51649,0.4528043115079748,0.3045015191912966,0.01707804231086815,0.04866679222692201,0.12007854494488669,0.03759272897270504,0.0012475161062761163,0.8265360992809292,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,14,55622,0.4460038742326667,0.29884246694289285,0.016198071700651146,0.047419100508151034,0.11983409850712112,0.036867465055952016,0.0011493020401035744,1.0557915482786484,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,15,59595,0.43940848757023176,0.29262313652355126,0.0161899547245864,0.04664453676684457,0.11979278063297501,0.03618206318937619,0.001049999999999313,0.8601107414870057,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,16,63568,0.43466830224440106,0.2884757192095138,0.015436191618984732,0.045664100256895476,0.11993845213502796,0.03560011062218805,0.0009506979598949667,0.9305296836537309,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,17,67541,0.43009673837987716,0.2856530386564483,0.015403488112618012,0.04516126806465658,0.11841882589881925,0.03516382826625806,0.0008524838937224563,0.9734945074887946,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,18,71514,0.42614473288856763,0.28057449293390135,0.015013703946368766,0.044538150168005955,0.11998844921697666,0.034701912642545435,0.0007564338553432098,0.93287123463233,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,19,75487,0.42011101424165226,0.27599677157848734,0.01444939122781539,0.04354442259331468,0.11917686579749456,0.03413285880253233,0.0006636001890774788,0.9181823015387636,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,20,79460,0.41684638103106864,0.2732400679996009,0.01403729236188253,0.0431416736629255,0.11904252654918077,0.03379863016016682,0.0005749999999995841,0.882468490221072,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,21,83433,0.4130417444327602,0.27115837593412645,0.013736886777822468,0.04244104362360846,0.11770630308178205,0.033491789949591386,0.0004916040103219018,1.119757388223661,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,22,87406,0.4120740189552007,0.2669298040171677,0.013570133597552407,0.04220257646775986,0.12134636766008851,0.03231066826936312,0.00041432592395888835,1.0757537276076619,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,23,91379,0.4045714135793934,0.2648701266583225,0.013118262828436483,0.04136377488484003,0.11627639065809096,0.03262419380170706,0.000344012415796321,0.9212586811627261,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,24,95352,0.4049218961874784,0.26215424311665875,0.012849096788865604,0.04137436054124697,0.1195254588177113,0.03237015781551412,0.00028143385534373143,0.9517635379743297,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,25,99325,0.4013596876364285,0.2601661282651766,0.012794434718381901,0.04088100182429789,0.11818634170317811,0.03194866785317802,0.00022727586640478004,1.0432307086884975,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,26,103298,0.39932467926855264,0.25748976201790424,0.01265933483304222,0.040625768129554665,0.11896157133203819,0.03193615174791599,0.00018213181523952984,1.079033302346943,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,27,107271,0.3969204765832412,0.2572349788325239,0.012458169255613119,0.040467544424758035,0.11693808993968335,0.03200722268808107,0.00014649630951960399,1.0705591915757395,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,28,111244,0.3952670649834223,0.2561556581026161,0.01246134116900501,0.04010665693664687,0.11650048658789036,0.031767886680528136,0.00012075977930288466,0.8316367725492455,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,29,115217,0.39480263965892126,0.2543474668857266,0.012467024617319987,0.03974787902995089,0.11799286837541195,0.031459021022209974,0.00010520419940014007,1.0979186603508424,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,train,30,119190,0.3938255322970058,0.2533881638781373,0.012165020840707112,0.03961524190772639,0.1182011282430123,0.03124965914484538,0.0001,1.0119977071299218,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/train_metrics.csv,,,,,,,,,,,,,
3x,20260722,validation,1,3973,0.7764876842866338,0.5542361417664798,0.08854075369407302,0.0826612620316999,0.14398230629812073,0.06666760140991979,0.001994795800599443,6.831942418924882,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,1.3604012788216122,1.0020053988937623,0.10703404041429208,0.13826520137300286,0.21587094751714447,0.2722080690423229,-0.013178260065615177,0.1961602741729073,1.5398168374429406,0.9,-0.05,False,26.397303996011033
3x,20260722,validation,2,7946,0.6131837055135847,0.43460888447642715,0.05085909765807027,0.06912872215004845,0.12523497874550138,0.05314075403719983,0.0019792402206962583,0.7728768580564065,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,1.0357499333942624,0.7380745329998977,0.04517034325478184,0.10157490934993342,0.21595101510927914,0.16872742922583203,-0.008912389166653156,0.10084265148210227,1.7107728361481955,0.9,0.1,False,23.763824219000526
3x,20260722,validation,3,11919,0.5673304338363535,0.4021689875725082,0.029748689548177852,0.06400531590577489,0.12427873753670865,0.05003548436581323,0.0019535036904791262,0.8211734550422989,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9764482184765242,0.6931919324209133,0.04167776999425922,0.0909827822623748,0.20920828591887694,0.15231708359403243,-0.008107456378638744,0.11708903973017751,1.649285487528366,0.9,0.1,False,23.51384114699613
3x,20260722,validation,4,15892,0.5451163004482764,0.3845963835174285,0.024949221408007285,0.05977016087677006,0.12369761764445301,0.04702538913483887,0.001917868184759225,0.8410830105276546,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9573459252080719,0.6627287853336492,0.054304545878740194,0.10702288558560379,0.2072657243240283,0.1672171017790214,-0.013575596734881401,0.1586077217473689,1.9838208371826032,0.9,-0.05,False,23.668595585986623
3x,20260722,validation,5,19865,0.5289913582229476,0.37168734762587896,0.022712449653000538,0.057717379705435175,0.12252708293381294,0.0449564117884834,0.0018727241335940066,0.8620506829174701,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9873928929711696,0.6939846709575028,0.04235431587683916,0.09144594741486499,0.2106516986500292,0.1935893929165426,-0.006744805257767439,0.05440799896556766,1.7631373600461033,0.9,0.1,False,23.44199306498922
3x,20260722,validation,6,23838,0.5140856748361027,0.3592077716519288,0.022162495901315405,0.05585212602352514,0.12096103684183912,0.044362785652366114,0.001818566144655039,0.919162686666823,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9294715486854569,0.6437136467436968,0.046996280914850974,0.09896331917196724,0.20594696953624853,0.15785981274858407,-0.0035410444252192974,0.13393119333129508,1.2432764738222504,0.9,0.1,False,23.651216173981084
3x,20260722,validation,7,27811,0.5034321987232122,0.34877307571633887,0.020651849598504027,0.054941127611206515,0.122001563560212,0.042981700575564746,0.0017559875842024092,0.8054336022469215,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9652941763302348,0.6742101030189864,0.04666939426729828,0.11352291878386839,0.20762126039283643,0.1587369332683441,-0.003234695177525282,0.11174406983868414,1.2401266191063862,0.9,0.1,False,23.812543225998525
3x,20260722,validation,8,31784,0.4894932959910427,0.3368524407178891,0.019881856137868595,0.05348198713707554,0.12102530841166405,0.04152055774441961,0.0016856740760398498,0.9338416548853274,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,1.0544415715599016,0.7635325126194853,0.04490809637393235,0.10394114234031847,0.20498927844584328,0.18740223697254518,-0.011427137069404125,0.22766574784261645,1.656414767090256,0.9,0.1,False,23.906399097002577
3x,20260722,validation,9,35757,0.4830770064984525,0.3297067292497826,0.019182190397194532,0.05261115573467103,0.1223590818042507,0.04133631209117353,0.00160839598967684,0.9274495853169356,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9057391127086859,0.6214289699937503,0.04970933565787985,0.10716424835801773,0.2065669409622321,0.13048735810769765,-0.009772288613021374,0.2110483657540057,1.5686025885520134,0.9,0.1,False,23.77112411300186
3x,20260722,validation,10,39730,0.47261176093298873,0.3228109725360685,0.018603065171450838,0.051534481961296515,0.11952706397185935,0.040443034907777155,0.001524999999999046,0.7848951579944696,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9250065667401425,0.6452680395117828,0.04143652995006871,0.09774895079959053,0.20759166444959287,0.1349568018452295,-0.003122161841019988,0.1526935723806566,1.2165559038012441,0.9,0.1,False,23.709309252008097
3x,20260722,validation,11,43703,0.4660349188003527,0.31730662066496024,0.017832350057040865,0.04998655322492132,0.11951058190829326,0.039024751971897954,0.0014363998109211242,1.040163272555219,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9052621147180347,0.6297543896688192,0.03933878193605892,0.08988935688944258,0.20723334843488436,0.1306632418037778,-0.009741547517478466,0.25080392069190954,1.4787240224503049,0.9,0.1,False,23.82951070400304
3x,20260722,validation,12,47676,0.45883618501663626,0.31150662051708355,0.01728546166749263,0.049100081030684466,0.11876967538740292,0.038210866675099646,0.0013435661446553754,0.9416706723277457,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.8106434075487822,0.5478297561837066,0.038768121837651534,0.09627966172945274,0.20739600741962638,0.059818336684957264,0.006965956185013056,0.2570564357763741,0.6670758615088376,0.8,0,False,23.58966513699852
3x,20260722,validation,13,51649,0.4528043115079748,0.3045015191912966,0.01707804231086815,0.04866679222692201,0.12007854494488669,0.03759272897270504,0.0012475161062761163,0.8265360992809292,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9237510644484491,0.6435520617377679,0.03740859222369288,0.0942552362408096,0.2066805451842291,0.15625177269806784,-0.004326797556132078,0.1700142717825952,1.2327003756516879,0.9,0.1,False,28.41657451001811
3x,20260722,validation,14,55622,0.4460038742326667,0.29884246694289285,0.016198071700651146,0.047419100508151034,0.11983409850712112,0.036867465055952016,0.0011493020401035744,1.0557915482786484,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9799725851546286,0.683138638526878,0.04259881592638061,0.11309367034041526,0.21251526264722265,0.1737293077453481,-0.036569707095623016,0.23824934411430962,2.59359445172697,0.9,0.1,False,46.540468732011504
3x,20260722,validation,15,59595,0.43940848757023176,0.29262313652355126,0.0161899547245864,0.04664453676684457,0.11979278063297501,0.03618206318937619,0.001049999999999313,0.8601107414870057,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.8895439131003906,0.6178932001174567,0.03898025721037547,0.09943247438331779,0.20942778884219101,0.08937339940335903,-0.004562084097415209,0.127136084649435,1.334333281701334,0.9,0.02,False,31.744136420020368
3x,20260722,validation,16,63568,0.43466830224440106,0.2884757192095138,0.015436191618984732,0.045664100256895476,0.11993845213502796,0.03560011062218805,0.0009506979598949667,0.9305296836537309,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.851284291352037,0.586816831602025,0.03774463255976061,0.09727858114811833,0.20795660694513043,0.06659445711162366,-0.0031296093948185444,0.10105775540267332,1.2178135305514473,0.9,0.02,False,75.37264514400158
3x,20260722,validation,17,67541,0.43009673837987716,0.2856530386564483,0.015403488112618012,0.04516126806465658,0.11841882589881925,0.03516382826625806,0.0008524838937224563,0.9734945074887946,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.8358776383348648,0.5721127239981968,0.036416431818560094,0.08874760228009848,0.20651747958863273,0.08426160237637303,0.0006442997837439179,0.09405600194318597,0.952700022820096,0.9,0.1,False,29.473525416018674
3x,20260722,validation,18,71514,0.42614473288856763,0.28057449293390135,0.015013703946368766,0.044538150168005955,0.11998844921697666,0.034701912642545435,0.0007564338553432098,0.93287123463233,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.9362242687475941,0.6559936770607163,0.037358184637371436,0.09371200646075545,0.20573122891559562,0.1619613405437173,-0.006584577262401581,0.09161614342839396,1.4450002695736812,0.9,0.1,False,23.44323237700155
3x,20260722,validation,19,75487,0.42011101424165226,0.27599677157848734,0.01444939122781539,0.04354442259331468,0.11917686579749456,0.03413285880253233,0.0006636001890774788,0.9181823015387636,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.8548924179294816,0.592026969782705,0.035409233446498184,0.08945403751444032,0.20627591236033666,0.08260705806243906,-0.0015562502667307854,0.15938475444920708,1.086276297304464,0.9,0.02,False,23.335180862020934
3x,20260722,validation,20,79460,0.41684638103106864,0.2732400679996009,0.01403729236188253,0.0431416736629255,0.11904252654918077,0.03379863016016682,0.0005749999999995841,0.882468490221072,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260722/validation_metrics.csv,0.8830898667041603,0.6124004102475031,0.035267555112126675,0.09207600019790686,0.20494256831631558,0.12547054410704597,-0.0049539715982973576,0.1962871613170644,1.241054419928811,0.9,0.1,False,23.73027744900901
